store_id,store_name,store_type,city,state,region,created_at
STORE50610,Store_610,BrandStore,Nagpur,Karnataka,West,2024-10-24 11:20:22
STORE50611,Store_611,BrandStore,Jaipur,Tamil Nadu,Central,2025-10-14 17:58:13
STORE50612,Store_612,DistributorOutlet,Ahmedabad,Gujarat,West,2023-07-20 17:35:03
STORE50613,Store_613,DistributorOutlet,Nagpur,West Bengal,West,2024-11-11 04:43:41
STORE50614,Store_614,BrandStore,Surat,Rajasthan,North,2025-10-30 20:45:31
STORE50615,Store_615,BrandStore,Lucknow,Uttar Pradesh,Central,2024-11-09 01:29:20
STORE50616,Store_616,LocalShop,Surat,Gujarat,South,2023-07-30 04:56:14
STORE50617,Store_617,DistributorOutlet,Surat,Gujarat,South,2024-06-15 21:58:11
STORE50618,Store_618,LocalShop,Hyderabad,Maharashtra,South,2024-10-12 03:07:13
STORE50619,Store_619,LocalShop,Surat,Delhi,North,2025-11-18 21:24:58
STORE50620,Store_620,LocalShop,Pune,Maharashtra,Central,2024-12-12 20:04:36
STORE50621,Store_621,LocalShop,Mumbai,Maharashtra,South,2024-04-13 01:00:13
STORE50622,Store_622,LocalShop,Pune,Rajasthan,North,2025-08-20 19:58:48
STORE50623,Store_623,BrandStore,Pune,Tamil Nadu,North,2025-04-16 23:18:18
STORE50624,Store_624,LocalShop,Pune,Uttar Pradesh,West,2023-02-02 07:48:24
STORE50625,Store_625,BrandStore,Lucknow,Maharashtra,Central,2024-04-17 23:27:22
STORE50626,Store_626,LocalShop,Pune,Gujarat,West,2023-01-24 15:46:14
STORE50627,Store_627,BrandStore,Chennai,Tamil Nadu,East,2023-02-01 05:04:58
STORE50628,Store_628,LocalShop,Pune,Maharashtra,West,2025-08-29 03:22:31
STORE50629,Store_629,LocalShop,Delhi,Maharashtra,North,2024-09-26 14:14:40
STORE50630,Store_630,BrandStore,Pune,Maharashtra,West,2024-06-16 22:13:57
STORE50631,Store_631,DistributorOutlet,Jaipur,Karnataka,Central,2025-07-31 18:17:00
STORE50632,Store_632,BrandStore,Mumbai,West Bengal,East,2025-02-22 20:59:33
STORE50633,Store_633,DistributorOutlet,Jaipur,Maharashtra,South,2025-07-06 12:53:05
STORE50634,Store_634,DistributorOutlet,Delhi,Telangana,West,2023-08-09 04:06:46
STORE50635,Store_635,LocalShop,Bengaluru,West Bengal,North,2023-04-14 11:03:34
STORE50636,Store_636,DistributorOutlet,Surat,Maharashtra,West,2025-01-17 07:56:00
STORE50637,Store_637,BrandStore,Nagpur,Karnataka,East,2024-03-25 12:18:06
STORE50638,Store_638,BrandStore,Kolkata,Telangana,South,2025-06-22 08:02:18
STORE50639,Store_639,DistributorOutlet,Ahmedabad,Telangana,South,2024-01-22 12:58:22
STORE50640,Store_640,LocalShop,Surat,West Bengal,North,2023-04-04 11:43:23
STORE50641,Store_641,LocalShop,Bengaluru,Telangana,West,2025-08-03 15:45:31
STORE50642,Store_642,DistributorOutlet,Mumbai,West Bengal,West,2023-01-03 06:20:09
STORE50643,Store_643,BrandStore,Lucknow,Tamil Nadu,East,2024-01-30 00:29:38
STORE50644,Store_644,LocalShop,Nagpur,Telangana,West,2024-07-14 12:31:05
STORE50645,Store_645,BrandStore,Chennai,Uttar Pradesh,Central,2023-06-26 06:49:28
STORE50646,Store_646,BrandStore,Pune,Maharashtra,South,2023-03-15 10:08:52
STORE50647,Store_647,DistributorOutlet,Pune,Maharashtra,North,2025-05-25 18:52:19
STORE50648,Store_648,LocalShop,Lucknow,Delhi,West,2025-05-17 02:44:52
STORE50649,Store_649,BrandStore,Bengaluru,Maharashtra,North,2025-01-14 08:43:17
STORE50650,Store_650,DistributorOutlet,Jaipur,West Bengal,West,2024-06-23 15:52:32
STORE50651,Store_651,BrandStore,Hyderabad,Gujarat,Central,2023-12-30 00:45:10
STORE50652,Store_652,BrandStore,Surat,Delhi,West,2025-10-01 10:29:41
STORE50653,Store_653,LocalShop,Ahmedabad,West Bengal,North,2024-06-27 12:50:05
STORE50654,Store_654,DistributorOutlet,Hyderabad,Maharashtra,Central,2023-12-03 06:06:00
STORE50655,Store_655,BrandStore,Ahmedabad,Gujarat,West,2025-03-28 14:13:07
STORE50656,Store_656,LocalShop,Pune,Maharashtra,West,2025-02-07 08:50:44
STORE50657,Store_657,BrandStore,Lucknow,Karnataka,Central,2023-06-29 19:32:39
STORE50658,Store_658,LocalShop,Bengaluru,Gujarat,Central,2024-05-11 22:09:16
STORE50659,Store_659,DistributorOutlet,Ahmedabad,Gujarat,Central,2023-10-09 15:14:01
STORE50660,Store_660,DistributorOutlet,Hyderabad,Tamil Nadu,East,2025-12-09 23:25:05
STORE50661,Store_661,LocalShop,Hyderabad,Karnataka,Central,2023-11-10 01:52:54
STORE50662,Store_662,BrandStore,Ahmedabad,Gujarat,North,2025-03-25 21:19:43
STORE50663,Store_663,LocalShop,Pune,Maharashtra,East,2024-02-25 10:21:56
STORE50664,Store_664,BrandStore,Nagpur,Karnataka,North,2024-06-07 13:05:06
STORE50665,Store_665,LocalShop,Surat,Gujarat,West,2023-02-28 10:28:43
STORE50666,Store_666,BrandStore,Jaipur,Telangana,North,2024-11-09 00:08:13
STORE50667,Store_667,DistributorOutlet,Jaipur,Karnataka,Central,2025-03-11 13:22:01
STORE50668,Store_668,DistributorOutlet,Pune,Gujarat,West,2024-08-24 21:34:52
STORE50669,Store_669,LocalShop,Nagpur,West Bengal,North,2023-10-28 23:19:24
STORE50670,Store_670,BrandStore,Nagpur,Maharashtra,West,2023-11-19 00:11:52
STORE50671,Store_671,DistributorOutlet,Lucknow,Gujarat,West,2023-03-27 05:07:43
STORE50672,Store_672,DistributorOutlet,Chennai,Gujarat,West,2023-11-14 15:46:34
STORE50673,Store_673,BrandStore,Nagpur,Telangana,East,2023-09-14 05:39:53
STORE50674,Store_674,LocalShop,Mumbai,Telangana,North,2023-07-26 04:16:59
STORE50675,Store_675,DistributorOutlet,Surat,Tamil Nadu,West,2025-10-20 18:35:37
STORE50676,Store_676,LocalShop,Surat,Telangana,South,2023-07-20 08:27:22
STORE50677,Store_677,LocalShop,Delhi,West Bengal,East,2025-11-17 04:11:51
STORE50678,Store_678,DistributorOutlet,Mumbai,Delhi,North,2024-02-26 02:27:09
STORE50679,Store_679,DistributorOutlet,Bengaluru,West Bengal,West,2024-10-14 04:40:16
STORE50680,Store_680,DistributorOutlet,Chennai,Maharashtra,Central,2024-12-17 21:11:49
STORE50681,Store_681,DistributorOutlet,Mumbai,Maharashtra,West,2023-12-14 09:35:47
STORE50682,Store_682,DistributorOutlet,Lucknow,Maharashtra,South,2025-03-20 05:24:22
STORE50683,Store_683,DistributorOutlet,Hyderabad,Uttar Pradesh,South,2023-10-06 18:08:46
STORE50684,Store_684,LocalShop,Surat,Maharashtra,North,2025-05-15 11:03:50
STORE50685,Store_685,LocalShop,Kolkata,Delhi,West,2023-09-17 08:42:46
STORE50686,Store_686,LocalShop,Delhi,Uttar Pradesh,East,2023-01-19 08:12:50
STORE50687,Store_687,LocalShop,Lucknow,Uttar Pradesh,North,2025-09-12 19:31:06
STORE50688,Store_688,DistributorOutlet,Pune,Maharashtra,South,2024-07-18 14:13:23
STORE50689,Store_689,DistributorOutlet,Hyderabad,Uttar Pradesh,East,2024-05-11 12:50:15
STORE50690,Store_690,DistributorOutlet,Kolkata,Tamil Nadu,West,2024-03-22 00:25:14
STORE50691,Store_691,LocalShop,Ahmedabad,Telangana,Central,2024-10-20 03:04:11
STORE50692,Store_692,BrandStore,Nagpur,Delhi,South,2023-02-08 04:10:32
STORE50693,Store_693,DistributorOutlet,Surat,Gujarat,East,2025-04-04 17:03:15
STORE50694,Store_694,DistributorOutlet,Hyderabad,Gujarat,Central,2025-02-09 11:08:07
STORE50695,Store_695,LocalShop,Kolkata,Telangana,South,2023-12-31 19:58:07
STORE50696,Store_696,DistributorOutlet,Nagpur,Maharashtra,South,2024-12-08 01:26:29
STORE50697,Store_697,DistributorOutlet,Jaipur,West Bengal,East,2023-05-06 09:24:32
STORE50698,Store_698,BrandStore,Ahmedabad,Delhi,North,2024-01-10 01:19:36
STORE50699,Store_699,BrandStore,Ahmedabad,Telangana,East,2023-07-01 08:05:56
STORE50700,Store_700,BrandStore,Delhi,Rajasthan,Central,2024-03-04 18:16:38
STORE50701,Store_701,BrandStore,Jaipur,Gujarat,East,2025-07-06 09:10:39
STORE50702,Store_702,LocalShop,Mumbai,Karnataka,East,2024-08-24 05:32:37
STORE50703,Store_703,BrandStore,Delhi,Tamil Nadu,East,2023-12-09 15:11:39
STORE50704,Store_704,LocalShop,Nagpur,Maharashtra,South,2025-07-27 17:46:25
STORE50705,Store_705,LocalShop,Lucknow,Telangana,East,2025-05-29 06:44:14
STORE50706,Store_706,BrandStore,Mumbai,Maharashtra,South,2024-09-11 12:54:23
STORE50707,Store_707,BrandStore,Jaipur,Maharashtra,South,2025-06-15 05:20:05
STORE50708,Store_708,BrandStore,Surat,Telangana,West,2024-10-06 23:14:20
STORE50709,Store_709,BrandStore,Mumbai,Maharashtra,South,2024-11-03 02:01:56
STORE50710,Store_710,BrandStore,Surat,West Bengal,Central,2025-01-18 20:16:59
STORE50711,Store_711,LocalShop,Lucknow,West Bengal,East,2024-08-12 00:56:16
STORE50712,Store_712,LocalShop,Ahmedabad,Maharashtra,East,2024-01-17 07:43:08
STORE50713,Store_713,LocalShop,Delhi,Maharashtra,Central,2024-12-21 05:49:29
STORE50714,Store_714,LocalShop,Surat,Gujarat,South,2024-04-15 08:55:31
STORE50715,Store_715,LocalShop,Chennai,Maharashtra,East,2025-12-21 09:52:08
STORE50716,Store_716,DistributorOutlet,Surat,Maharashtra,West,2023-04-17 17:37:51
STORE50717,Store_717,LocalShop,Lucknow,West Bengal,East,2023-08-12 01:06:18
STORE50718,Store_718,DistributorOutlet,Jaipur,Karnataka,North,2023-03-22 20:23:50
STORE50719,Store_719,DistributorOutlet,Pune,Tamil Nadu,Central,2024-01-20 01:33:43
STORE50720,Store_720,DistributorOutlet,Delhi,Maharashtra,West,2024-08-20 02:15:15
STORE50721,Store_721,BrandStore,Delhi,Delhi,North,2023-02-16 12:24:26
STORE50722,Store_722,BrandStore,Jaipur,Karnataka,South,2024-07-23 19:42:06
STORE50723,Store_723,DistributorOutlet,Jaipur,Gujarat,East,2023-02-24 21:34:01
STORE50724,Store_724,LocalShop,Jaipur,Maharashtra,North,2024-01-01 20:08:17
STORE50725,Store_725,DistributorOutlet,Delhi,Maharashtra,North,2023-04-08 14:06:05
STORE50726,Store_726,BrandStore,Mumbai,Maharashtra,North,2024-11-28 02:36:45
STORE50727,Store_727,LocalShop,Jaipur,West Bengal,West,2023-07-16 17:13:48
STORE50728,Store_728,LocalShop,Chennai,Uttar Pradesh,West,2023-01-21 23:30:58
STORE50729,Store_729,BrandStore,Kolkata,Maharashtra,Central,2024-11-25 01:37:14
STORE50730,Store_730,LocalShop,Jaipur,Rajasthan,East,2024-12-30 21:26:34
STORE50731,Store_731,LocalShop,Surat,Gujarat,Central,2025-09-24 00:46:43
STORE50732,Store_732,BrandStore,Hyderabad,Delhi,Central,2024-06-08 05:47:35
STORE50733,Store_733,LocalShop,Kolkata,Maharashtra,North,2023-06-24 16:57:02
STORE50734,Store_734,DistributorOutlet,Bengaluru,Telangana,North,2023-05-23 04:40:38
STORE50735,Store_735,LocalShop,Kolkata,Rajasthan,East,2023-05-21 04:26:29
STORE50736,Store_736,LocalShop,Delhi,Telangana,West,2023-05-29 10:11:21
STORE50737,Store_737,DistributorOutlet,Surat,Gujarat,West,2023-10-23 11:52:17
STORE50738,Store_738,DistributorOutlet,Pune,Karnataka,Central,2023-10-01 02:43:32
STORE50739,Store_739,LocalShop,Surat,Maharashtra,East,2024-09-25 06:43:21
STORE50740,Store_740,BrandStore,Mumbai,Uttar Pradesh,West,2024-04-29 06:26:35
STORE50741,Store_741,DistributorOutlet,Bengaluru,Uttar Pradesh,North,2025-07-10 18:57:24
STORE50742,Store_742,BrandStore,Chennai,Gujarat,East,2024-05-20 11:59:49
STORE50743,Store_743,BrandStore,Ahmedabad,Delhi,South,2024-05-26 04:02:40
STORE50744,Store_744,DistributorOutlet,Jaipur,Rajasthan,North,2023-03-14 16:03:46
STORE50745,Store_745,LocalShop,Ahmedabad,Gujarat,Central,2025-07-13 18:21:01
STORE50746,Store_746,BrandStore,Hyderabad,Maharashtra,North,2023-01-27 13:58:12
STORE50747,Store_747,LocalShop,Bengaluru,Rajasthan,South,2023-07-03 18:17:59
STORE50748,Store_748,DistributorOutlet,Lucknow,Telangana,West,2023-09-12 21:15:10
STORE50749,Store_749,DistributorOutlet,Kolkata,Maharashtra,East,2023-02-09 19:36:00
STORE50750,Store_750,DistributorOutlet,Surat,Maharashtra,Central,2023-11-21 09:45:52
STORE50751,Store_751,LocalShop,Surat,Uttar Pradesh,Central,2025-07-31 19:59:53
STORE50752,Store_752,DistributorOutlet,Jaipur,Tamil Nadu,East,2023-09-13 18:16:13
STORE50753,Store_753,DistributorOutlet,Bengaluru,Telangana,South,2023-07-08 02:18:08
STORE50754,Store_754,BrandStore,Chennai,Maharashtra,Central,2025-04-18 14:51:09
STORE50755,Store_755,DistributorOutlet,Lucknow,Telangana,South,2024-04-30 03:13:03
STORE50756,Store_756,BrandStore,Nagpur,Maharashtra,Central,2024-06-26 03:54:53
STORE50757,Store_757,DistributorOutlet,Delhi,Maharashtra,North,2025-07-05 04:44:58
STORE50758,Store_758,BrandStore,Kolkata,Maharashtra,West,2024-12-25 09:37:08
STORE50759,Store_759,DistributorOutlet,Ahmedabad,Karnataka,Central,2025-08-21 04:24:47
STORE50760,Store_760,BrandStore,Jaipur,Maharashtra,East,2023-12-03 16:05:28
STORE50761,Store_761,BrandStore,Jaipur,Tamil Nadu,South,2025-02-22 04:31:34
STORE50762,Store_762,LocalShop,Kolkata,Karnataka,North,2024-01-30 17:00:28
STORE50763,Store_763,DistributorOutlet,Jaipur,Tamil Nadu,West,2025-09-20 18:15:41
STORE50764,Store_764,BrandStore,Lucknow,Maharashtra,North,2024-11-25 17:22:30
STORE50765,Store_765,LocalShop,Nagpur,Gujarat,South,2025-09-20 20:28:56
STORE50766,Store_766,BrandStore,Bengaluru,Karnataka,South,2024-04-05 07:13:53
STORE50767,Store_767,BrandStore,Lucknow,West Bengal,West,2023-05-20 18:29:56
STORE50768,Store_768,DistributorOutlet,Hyderabad,Karnataka,Central,2024-10-31 14:59:10
STORE50769,Store_769,BrandStore,Lucknow,Gujarat,East,2023-06-10 18:26:44
STORE50770,Store_770,LocalShop,Delhi,Gujarat,East,2023-05-13 08:41:43
STORE50771,Store_771,BrandStore,Nagpur,Rajasthan,South,2024-10-04 18:04:10
STORE50772,Store_772,BrandStore,Jaipur,Uttar Pradesh,Central,2025-05-11 18:41:46
STORE50773,Store_773,BrandStore,Delhi,Gujarat,West,2023-02-27 16:03:18
STORE50774,Store_774,BrandStore,Nagpur,Maharashtra,West,2025-07-28 11:44:26
STORE50775,Store_775,LocalShop,Jaipur,West Bengal,North,2024-06-21 09:04:32
STORE50776,Store_776,BrandStore,Ahmedabad,Uttar Pradesh,East,2024-03-25 01:28:06
STORE50777,Store_777,LocalShop,Mumbai,Telangana,North,2023-04-14 16:18:24
STORE50778,Store_778,LocalShop,Pune,Gujarat,North,2023-01-03 18:47:01
STORE50779,Store_779,DistributorOutlet,Bengaluru,Gujarat,East,2024-07-09 22:22:07
STORE50780,Store_780,DistributorOutlet,Delhi,West Bengal,West,2023-07-04 11:29:44
STORE50781,Store_781,DistributorOutlet,Jaipur,Tamil Nadu,Central,2025-08-20 19:03:43
STORE50782,Store_782,BrandStore,Mumbai,Maharashtra,West,2025-09-17 09:34:28
STORE50783,Store_783,BrandStore,Jaipur,Maharashtra,East,2023-12-15 13:14:23
STORE50784,Store_784,LocalShop,Mumbai,Rajasthan,South,2024-06-20 19:54:41
STORE50785,Store_785,DistributorOutlet,Hyderabad,Telangana,East,2023-01-30 02:54:23
STORE50786,Store_786,LocalShop,Lucknow,Tamil Nadu,East,2024-09-09 09:42:42
STORE50787,Store_787,DistributorOutlet,Kolkata,Rajasthan,North,2023-12-17 12:00:31
STORE50788,Store_788,DistributorOutlet,Kolkata,Maharashtra,East,2025-08-01 20:20:49
STORE50789,Store_789,LocalShop,Bengaluru,Gujarat,East,2023-08-01 05:53:42
STORE50790,Store_790,BrandStore,Kolkata,Tamil Nadu,Central,2025-07-16 14:42:11
STORE50791,Store_791,BrandStore,Surat,Maharashtra,East,2024-01-30 00:03:51
STORE50792,Store_792,DistributorOutlet,Surat,Tamil Nadu,North,2025-01-08 12:24:19
STORE50793,Store_793,LocalShop,Mumbai,Rajasthan,South,2023-06-13 11:31:35
STORE50794,Store_794,BrandStore,Nagpur,Gujarat,South,2023-12-03 23:49:04
STORE50795,Store_795,BrandStore,Lucknow,Telangana,West,2023-03-19 12:44:19
STORE50796,Store_796,LocalShop,Lucknow,Karnataka,East,2023-09-30 05:21:37
STORE50797,Store_797,LocalShop,Lucknow,Delhi,Central,2023-07-15 17:51:15
STORE50798,Store_798,DistributorOutlet,Pune,Delhi,East,2024-06-06 17:14:11
STORE50799,Store_799,DistributorOutlet,Jaipur,Gujarat,South,2025-03-27 11:07:02
STORE50800,Store_800,BrandStore,Pune,Maharashtra,East,2025-01-10 22:03:41
STORE50801,Store_801,BrandStore,Mumbai,Gujarat,South,2025-04-23 08:52:18
STORE50802,Store_802,DistributorOutlet,Mumbai,Telangana,South,2025-02-27 23:28:35
STORE50803,Store_803,LocalShop,Bengaluru,Delhi,East,2023-09-22 05:23:41
STORE50804,Store_804,LocalShop,Hyderabad,Gujarat,South,2025-03-12 09:31:07
STORE50805,Store_805,LocalShop,Delhi,Karnataka,Central,2025-10-27 15:23:20
STORE50806,Store_806,DistributorOutlet,Surat,Maharashtra,Central,2025-11-09 11:20:22
STORE50807,Store_807,DistributorOutlet,Kolkata,Maharashtra,North,2023-05-23 16:26:26
STORE50808,Store_808,DistributorOutlet,Kolkata,Gujarat,West,2023-05-03 00:03:33
STORE50809,Store_809,LocalShop,Kolkata,Gujarat,South,2024-02-19 13:31:07
STORE50810,Store_810,BrandStore,Pune,Gujarat,North,2023-04-09 00:46:42
STORE50811,Store_811,DistributorOutlet,Pune,Karnataka,Central,2024-08-08 21:30:18
STORE50812,Store_812,DistributorOutlet,Lucknow,Telangana,Central,2023-04-13 10:51:13
STORE50813,Store_813,DistributorOutlet,Surat,Tamil Nadu,South,2023-10-06 17:48:15
STORE50814,Store_814,DistributorOutlet,Surat,Telangana,South,2025-09-11 20:54:30
STORE50815,Store_815,BrandStore,Surat,Maharashtra,North,2023-07-06 21:23:29
STORE50816,Store_816,DistributorOutlet,Hyderabad,Uttar Pradesh,East,2023-04-02 17:51:43
STORE50817,Store_817,BrandStore,Jaipur,West Bengal,West,2025-03-25 21:08:07
STORE50818,Store_818,DistributorOutlet,Chennai,Maharashtra,South,2024-09-25 11:23:33
STORE50819,Store_819,LocalShop,Jaipur,Rajasthan,Central,2025-02-04 19:41:20
STORE50820,Store_820,LocalShop,Chennai,Karnataka,North,2024-05-09 20:45:45
STORE50821,Store_821,DistributorOutlet,Surat,Karnataka,West,2025-02-24 02:53:13
STORE50822,Store_822,LocalShop,Nagpur,Uttar Pradesh,South,2024-10-24 08:50:59
STORE50823,Store_823,LocalShop,Lucknow,Delhi,South,2023-03-13 08:36:33
STORE50824,Store_824,DistributorOutlet,Lucknow,Maharashtra,West,2024-04-15 05:13:00
STORE50825,Store_825,DistributorOutlet,Hyderabad,Maharashtra,West,2024-11-17 00:28:41
STORE50826,Store_826,BrandStore,Delhi,Telangana,East,2023-07-13 04:21:20
STORE50827,Store_827,LocalShop,Bengaluru,Rajasthan,South,2023-09-06 12:38:33
STORE50828,Store_828,BrandStore,Kolkata,Delhi,East,2025-03-17 23:01:53
STORE50829,Store_829,DistributorOutlet,Delhi,Telangana,East,2024-10-03 10:50:40
STORE50830,Store_830,BrandStore,Lucknow,Delhi,Central,2025-07-26 13:50:04
STORE50831,Store_831,LocalShop,Hyderabad,Gujarat,West,2024-01-17 15:44:55
STORE50832,Store_832,BrandStore,Bengaluru,Rajasthan,East,2023-02-06 14:44:23
STORE50833,Store_833,LocalShop,Nagpur,Karnataka,East,2023-11-12 16:48:12
STORE50834,Store_834,DistributorOutlet,Bengaluru,Karnataka,Central,2024-09-02 22:15:49
STORE50835,Store_835,DistributorOutlet,Jaipur,Maharashtra,South,2024-06-15 10:15:47
STORE50836,Store_836,BrandStore,Bengaluru,Gujarat,West,2024-09-26 19:16:29
STORE50837,Store_837,LocalShop,Kolkata,Uttar Pradesh,North,2024-02-23 04:05:37
STORE50838,Store_838,DistributorOutlet,Jaipur,West Bengal,East,2024-03-19 10:33:34
STORE50839,Store_839,DistributorOutlet,Jaipur,Tamil Nadu,East,2023-12-06 00:31:41
STORE50840,Store_840,LocalShop,Nagpur,Maharashtra,East,2023-01-27 05:11:08
STORE50841,Store_841,LocalShop,Delhi,Maharashtra,South,2023-07-19 21:02:53
STORE50842,Store_842,BrandStore,Lucknow,West Bengal,North,2023-04-16 01:16:45
STORE50843,Store_843,LocalShop,Ahmedabad,Karnataka,South,2023-10-13 19:02:02
STORE50844,Store_844,BrandStore,Lucknow,Maharashtra,Central,2025-11-29 20:27:10
STORE50845,Store_845,LocalShop,Jaipur,Maharashtra,West,2024-05-03 00:11:24
STORE50846,Store_846,DistributorOutlet,Jaipur,Delhi,East,2025-02-03 11:27:57
STORE50847,Store_847,DistributorOutlet,Lucknow,Maharashtra,Central,2025-01-06 11:13:59
STORE50848,Store_848,LocalShop,Nagpur,Maharashtra,East,2023-08-06 07:42:04
STORE50849,Store_849,BrandStore,Mumbai,West Bengal,West,2023-05-07 14:03:49
STORE50850,Store_850,LocalShop,Surat,Telangana,West,2024-08-10 09:21:51
STORE50851,Store_851,DistributorOutlet,Pune,Rajasthan,East,2023-09-20 05:29:55
STORE50852,Store_852,DistributorOutlet,Pune,Maharashtra,North,2025-04-12 02:06:43
STORE50853,Store_853,DistributorOutlet,Chennai,Delhi,South,2023-06-28 22:04:12
STORE50854,Store_854,DistributorOutlet,Surat,West Bengal,North,2024-12-09 11:42:03
STORE50855,Store_855,DistributorOutlet,Nagpur,Tamil Nadu,South,2025-12-08 09:44:51
STORE50856,Store_856,LocalShop,Mumbai,Gujarat,West,2023-07-09 06:54:27
STORE50857,Store_857,BrandStore,Pune,West Bengal,North,2023-07-24 07:36:00
STORE50858,Store_858,BrandStore,Delhi,Rajasthan,South,2025-12-11 07:09:41
STORE50859,Store_859,DistributorOutlet,Delhi,West Bengal,Central,2024-07-13 20:39:04
STORE50860,Store_860,LocalShop,Hyderabad,Maharashtra,Central,2025-12-06 19:33:20
STORE50861,Store_861,BrandStore,Bengaluru,Rajasthan,East,2025-05-18 12:21:49
STORE50862,Store_862,LocalShop,Jaipur,Telangana,West,2024-06-04 11:15:08
STORE50863,Store_863,DistributorOutlet,Nagpur,Delhi,South,2025-05-09 17:10:09
STORE50864,Store_864,BrandStore,Delhi,Tamil Nadu,West,2024-04-28 13:51:56
STORE50865,Store_865,BrandStore,Surat,Telangana,West,2023-05-25 23:05:10
STORE50866,Store_866,LocalShop,Kolkata,Delhi,North,2025-10-06 13:03:09
STORE50867,Store_867,BrandStore,Pune,Uttar Pradesh,South,2024-08-18 18:25:17
STORE50868,Store_868,LocalShop,Surat,Telangana,South,2025-07-19 01:50:31
STORE50869,Store_869,BrandStore,Surat,Karnataka,West,2023-12-01 01:13:34
STORE50870,Store_870,DistributorOutlet,Surat,Maharashtra,West,2023-09-28 01:35:05
STORE50871,Store_871,BrandStore,Pune,Karnataka,West,2024-10-02 13:03:03
STORE50872,Store_872,LocalShop,Nagpur,West Bengal,North,2023-08-29 23:39:29
STORE50873,Store_873,DistributorOutlet,Chennai,Uttar Pradesh,West,2025-05-21 16:38:42
STORE50874,Store_874,BrandStore,Bengaluru,Maharashtra,Central,2025-03-06 21:27:15
STORE50875,Store_875,LocalShop,Ahmedabad,Maharashtra,North,2025-08-02 04:45:49
STORE50876,Store_876,BrandStore,Hyderabad,Maharashtra,East,2025-06-18 11:38:45
STORE50877,Store_877,DistributorOutlet,Kolkata,Gujarat,West,2023-10-11 19:27:41
STORE50878,Store_878,LocalShop,Surat,Telangana,West,2023-03-04 07:46:52
STORE50879,Store_879,DistributorOutlet,Jaipur,Maharashtra,West,2023-02-19 13:47:56
STORE50880,Store_880,LocalShop,Kolkata,Telangana,Central,2025-11-02 06:39:46
STORE50881,Store_881,BrandStore,Hyderabad,Telangana,South,2025-06-21 20:29:46
STORE50882,Store_882,LocalShop,Kolkata,Maharashtra,South,2024-03-09 19:36:31
STORE50883,Store_883,BrandStore,Jaipur,Uttar Pradesh,North,2024-08-17 21:19:35
STORE50884,Store_884,LocalShop,Jaipur,Maharashtra,East,2023-06-01 15:29:49
STORE50885,Store_885,DistributorOutlet,Delhi,Telangana,East,2023-11-30 01:28:03
STORE50886,Store_886,DistributorOutlet,Kolkata,Karnataka,South,2025-08-29 16:53:24
STORE50887,Store_887,DistributorOutlet,Kolkata,West Bengal,East,2023-11-17 03:00:21
STORE50888,Store_888,BrandStore,Kolkata,Karnataka,Central,2025-01-11 11:00:42
STORE50889,Store_889,BrandStore,Lucknow,Gujarat,North,2024-07-11 07:31:41
STORE50890,Store_890,BrandStore,Jaipur,Rajasthan,South,2024-07-06 12:18:29
STORE50891,Store_891,BrandStore,Lucknow,Gujarat,North,2023-06-04 19:09:53
STORE50892,Store_892,DistributorOutlet,Mumbai,Gujarat,North,2025-11-25 04:44:59
STORE50893,Store_893,DistributorOutlet,Surat,Telangana,North,2025-09-13 21:06:10
STORE50894,Store_894,BrandStore,Ahmedabad,Maharashtra,South,2025-11-07 22:34:05
STORE50895,Store_895,LocalShop,Mumbai,Maharashtra,South,2024-12-05 13:24:43
STORE50896,Store_896,DistributorOutlet,Kolkata,Karnataka,North,2025-01-26 00:39:20
STORE50897,Store_897,DistributorOutlet,Pune,Maharashtra,East,2023-08-20 01:19:56
STORE50898,Store_898,LocalShop,Bengaluru,Karnataka,North,2025-02-27 13:39:39
STORE50899,Store_899,BrandStore,Jaipur,Karnataka,North,2023-01-11 17:23:53
STORE50900,Store_900,BrandStore,Nagpur,Gujarat,Central,2025-12-19 21:39:27
STORE50901,Store_901,DistributorOutlet,Bengaluru,Rajasthan,Central,2025-02-01 15:50:07
STORE50902,Store_902,DistributorOutlet,Pune,Delhi,South,2025-09-29 04:02:05
STORE50903,Store_903,LocalShop,Chennai,Gujarat,East,2023-04-03 23:15:51
STORE50904,Store_904,BrandStore,Hyderabad,Gujarat,Central,2023-06-07 00:27:21
STORE50905,Store_905,LocalShop,Nagpur,Gujarat,West,2025-03-04 01:29:57
STORE50906,Store_906,DistributorOutlet,Hyderabad,Karnataka,South,2025-04-12 01:51:00
STORE50907,Store_907,LocalShop,Ahmedabad,Delhi,South,2023-09-11 12:01:04
STORE50908,Store_908,DistributorOutlet,Pune,Maharashtra,North,2024-03-11 00:58:33
STORE50909,Store_909,BrandStore,Mumbai,Rajasthan,Central,2025-03-31 12:00:50
STORE50910,Store_910,BrandStore,Ahmedabad,Maharashtra,South,2025-11-18 15:22:21
STORE50911,Store_911,BrandStore,Lucknow,Telangana,North,2025-04-02 17:04:34
STORE50912,Store_912,DistributorOutlet,Chennai,Gujarat,Central,2024-01-22 15:33:53
STORE50913,Store_913,DistributorOutlet,Nagpur,Karnataka,Central,2025-04-24 14:43:31
STORE50914,Store_914,BrandStore,Hyderabad,West Bengal,South,2023-12-20 14:14:35
STORE50915,Store_915,DistributorOutlet,Chennai,Maharashtra,South,2025-11-15 05:09:24
STORE50916,Store_916,BrandStore,Hyderabad,Maharashtra,North,2024-06-16 08:25:21
