shop_id,shop_name,owner_name,city,state,created_at
LSHOP72909,LocalShop_2909,Owner_2909,Lucknow,West Bengal,2023-01-21 19:42:03
LSHOP72910,LocalShop_2910,Owner_2910,Mumbai,Tamil Nadu,2024-07-12 10:44:31
LSHOP72911,LocalShop_2911,Owner_2911,Kolkata,Gujarat,2025-11-18 15:01:47
LSHOP72912,LocalShop_2912,Owner_2912,Chennai,Gujarat,2025-04-17 12:36:31
LSHOP72913,LocalShop_2913,Owner_2913,Kolkata,Karnataka,2025-10-19 03:52:28
LSHOP72914,LocalShop_2914,Owner_2914,Chennai,Gujarat,2024-04-08 21:34:34
LSHOP72915,LocalShop_2915,Owner_2915,Kolkata,Gujarat,2023-11-30 20:47:25
LSHOP72916,LocalShop_2916,Owner_2916,Chennai,Maharashtra,2023-10-28 22:34:21
LSHOP72917,LocalShop_2917,Owner_2917,Chennai,Telangana,2024-01-31 18:56:58
LSHOP72918,LocalShop_2918,Owner_2918,Chennai,Maharashtra,2025-04-20 22:00:17
LSHOP72919,LocalShop_2919,Owner_2919,Surat,Gujarat,2024-10-20 12:05:08
LSHOP72920,LocalShop_2920,Owner_2920,Hyderabad,Maharashtra,2025-08-13 00:57:48
LSHOP72921,LocalShop_2921,Owner_2921,Surat,Gujarat,2025-03-19 22:36:15
LSHOP72922,LocalShop_2922,Owner_2922,Pune,Maharashtra,2023-02-01 06:13:25
LSHOP72923,LocalShop_2923,Owner_2923,Hyderabad,Telangana,2024-04-21 13:38:47
LSHOP72924,LocalShop_2924,Owner_2924,Pune,West Bengal,2024-08-01 16:07:27
LSHOP72925,LocalShop_2925,Owner_2925,Delhi,Delhi,2024-03-05 20:49:49
LSHOP72926,LocalShop_2926,Owner_2926,Surat,Delhi,2024-03-21 08:16:26
LSHOP72927,LocalShop_2927,Owner_2927,Bengaluru,Tamil Nadu,2024-01-05 04:41:14
LSHOP72928,LocalShop_2928,Owner_2928,Ahmedabad,Maharashtra,2025-10-12 08:29:55
LSHOP72929,LocalShop_2929,Owner_2929,Bengaluru,Delhi,2023-10-09 11:46:04
LSHOP72930,LocalShop_2930,Owner_2930,Jaipur,Delhi,2025-12-28 02:46:20
LSHOP72931,LocalShop_2931,Owner_2931,Kolkata,Maharashtra,2025-12-11 10:54:57
LSHOP72932,LocalShop_2932,Owner_2932,Lucknow,Tamil Nadu,2025-06-19 17:28:06
LSHOP72933,LocalShop_2933,Owner_2933,Surat,Tamil Nadu,2025-12-23 03:23:17
LSHOP72934,LocalShop_2934,Owner_2934,Nagpur,Rajasthan,2023-01-03 16:52:55
LSHOP72935,LocalShop_2935,Owner_2935,Lucknow,Gujarat,2023-12-20 20:46:29
LSHOP72936,LocalShop_2936,Owner_2936,Kolkata,Karnataka,2023-01-06 15:54:37
LSHOP72937,LocalShop_2937,Owner_2937,Lucknow,Rajasthan,2025-05-11 11:25:21
LSHOP72938,LocalShop_2938,Owner_2938,Kolkata,Maharashtra,2023-03-07 12:45:37
LSHOP72939,LocalShop_2939,Owner_2939,Hyderabad,Maharashtra,2025-07-14 10:02:21
LSHOP72940,LocalShop_2940,Owner_2940,Nagpur,Delhi,2024-08-13 21:09:56
LSHOP72941,LocalShop_2941,Owner_2941,Nagpur,Uttar Pradesh,2025-07-06 18:25:35
LSHOP72942,LocalShop_2942,Owner_2942,Surat,Karnataka,2025-05-12 07:08:33
LSHOP72943,LocalShop_2943,Owner_2943,Delhi,Telangana,2023-03-05 07:13:11
LSHOP72944,LocalShop_2944,Owner_2944,Delhi,Uttar Pradesh,2025-07-05 19:14:56
LSHOP72945,LocalShop_2945,Owner_2945,Kolkata,Telangana,2024-01-15 02:06:47
LSHOP72946,LocalShop_2946,Owner_2946,Nagpur,Gujarat,2025-11-02 20:42:37
LSHOP72947,LocalShop_2947,Owner_2947,Delhi,Rajasthan,2025-01-06 17:40:20
LSHOP72948,LocalShop_2948,Owner_2948,Jaipur,Tamil Nadu,2023-03-16 22:38:06
LSHOP72949,LocalShop_2949,Owner_2949,Lucknow,Gujarat,2024-07-09 23:53:44
LSHOP72950,LocalShop_2950,Owner_2950,Nagpur,Maharashtra,2025-11-05 03:27:12
LSHOP72951,LocalShop_2951,Owner_2951,Pune,Gujarat,2024-03-15 18:59:54
LSHOP72952,LocalShop_2952,Owner_2952,Pune,West Bengal,2025-08-03 00:02:17
LSHOP72953,LocalShop_2953,Owner_2953,Bengaluru,Maharashtra,2025-10-01 02:42:44
LSHOP72954,LocalShop_2954,Owner_2954,Delhi,West Bengal,2024-07-11 01:59:44
LSHOP72955,LocalShop_2955,Owner_2955,Nagpur,Delhi,2024-05-23 22:41:53
LSHOP72956,LocalShop_2956,Owner_2956,Jaipur,Uttar Pradesh,2025-04-12 18:48:15
LSHOP72957,LocalShop_2957,Owner_2957,Chennai,Maharashtra,2024-08-21 02:36:10
LSHOP72958,LocalShop_2958,Owner_2958,Delhi,Uttar Pradesh,2024-06-30 23:08:32
LSHOP72959,LocalShop_2959,Owner_2959,Jaipur,Rajasthan,2025-02-25 09:00:44
LSHOP72960,LocalShop_2960,Owner_2960,Pune,Maharashtra,2024-04-17 19:29:37
LSHOP72961,LocalShop_2961,Owner_2961,Bengaluru,Gujarat,2024-12-21 11:36:50
LSHOP72962,LocalShop_2962,Owner_2962,Kolkata,Gujarat,2023-03-25 05:52:28
LSHOP72963,LocalShop_2963,Owner_2963,Lucknow,Karnataka,2024-01-16 04:34:32
LSHOP72964,LocalShop_2964,Owner_2964,Bengaluru,Maharashtra,2025-10-13 05:57:55
LSHOP72965,LocalShop_2965,Owner_2965,Nagpur,Tamil Nadu,2024-11-14 18:44:21
LSHOP72966,LocalShop_2966,Owner_2966,Bengaluru,Telangana,2024-01-05 23:50:19
LSHOP72967,LocalShop_2967,Owner_2967,Surat,Maharashtra,2023-07-15 07:48:21
LSHOP72968,LocalShop_2968,Owner_2968,Jaipur,Rajasthan,2025-11-25 08:50:23
LSHOP72969,LocalShop_2969,Owner_2969,Delhi,Karnataka,2024-09-24 02:12:57
LSHOP72970,LocalShop_2970,Owner_2970,Surat,Delhi,2024-07-01 23:40:37
LSHOP72971,LocalShop_2971,Owner_2971,Delhi,Karnataka,2023-06-21 13:24:10
LSHOP72972,LocalShop_2972,Owner_2972,Bengaluru,Tamil Nadu,2025-05-23 21:03:45
LSHOP72973,LocalShop_2973,Owner_2973,Surat,Telangana,2024-04-23 03:51:43
LSHOP72974,LocalShop_2974,Owner_2974,Lucknow,Rajasthan,2023-10-06 03:05:49
LSHOP72975,LocalShop_2975,Owner_2975,Surat,Delhi,2025-06-02 17:53:22
LSHOP72976,LocalShop_2976,Owner_2976,Surat,Rajasthan,2025-02-24 16:36:45
LSHOP72977,LocalShop_2977,Owner_2977,Chennai,Telangana,2025-01-30 11:38:42
LSHOP72978,LocalShop_2978,Owner_2978,Pune,Gujarat,2025-06-12 11:04:01
LSHOP72979,LocalShop_2979,Owner_2979,Chennai,Maharashtra,2024-05-17 06:56:48
LSHOP72980,LocalShop_2980,Owner_2980,Mumbai,Delhi,2024-10-06 07:29:47
LSHOP72981,LocalShop_2981,Owner_2981,Nagpur,Gujarat,2024-11-28 09:23:15
LSHOP72982,LocalShop_2982,Owner_2982,Hyderabad,Delhi,2023-03-09 09:53:38
LSHOP72983,LocalShop_2983,Owner_2983,Hyderabad,Gujarat,2025-05-11 09:04:31
LSHOP72984,LocalShop_2984,Owner_2984,Mumbai,Maharashtra,2024-12-15 14:42:36
LSHOP72985,LocalShop_2985,Owner_2985,Lucknow,Telangana,2024-03-29 10:49:36
LSHOP72986,LocalShop_2986,Owner_2986,Hyderabad,Telangana,2024-02-15 11:35:37
LSHOP72987,LocalShop_2987,Owner_2987,Hyderabad,Maharashtra,2025-05-06 19:15:40
LSHOP72988,LocalShop_2988,Owner_2988,Surat,Karnataka,2024-01-04 18:36:17
LSHOP72989,LocalShop_2989,Owner_2989,Mumbai,Maharashtra,2023-04-08 14:11:50
LSHOP72990,LocalShop_2990,Owner_2990,Pune,Maharashtra,2024-06-15 16:54:22
LSHOP72991,LocalShop_2991,Owner_2991,Hyderabad,Delhi,2025-09-15 06:10:52
LSHOP72992,LocalShop_2992,Owner_2992,Nagpur,Gujarat,2023-07-01 13:13:27
LSHOP72993,LocalShop_2993,Owner_2993,Lucknow,West Bengal,2023-12-26 13:43:28
LSHOP72994,LocalShop_2994,Owner_2994,Surat,Maharashtra,2024-04-18 18:06:03
LSHOP72995,LocalShop_2995,Owner_2995,Delhi,Karnataka,2023-07-03 03:26:25
LSHOP72996,LocalShop_2996,Owner_2996,Surat,Tamil Nadu,2023-01-30 12:16:41
LSHOP72997,LocalShop_2997,Owner_2997,Mumbai,Karnataka,2023-07-21 19:06:18
LSHOP72998,LocalShop_2998,Owner_2998,Mumbai,Maharashtra,2025-04-25 05:32:07
LSHOP72999,LocalShop_2999,Owner_2999,Mumbai,Tamil Nadu,2023-04-14 09:40:41
LSHOP73000,LocalShop_3000,Owner_3000,Delhi,Gujarat,2023-02-16 14:41:02
LSHOP73001,LocalShop_3001,Owner_3001,Mumbai,Maharashtra,2023-03-02 02:29:24
LSHOP73002,LocalShop_3002,Owner_3002,Hyderabad,Gujarat,2023-09-12 07:47:45
LSHOP73003,LocalShop_3003,Owner_3003,Hyderabad,Gujarat,2024-03-23 13:02:55
LSHOP73004,LocalShop_3004,Owner_3004,Pune,Rajasthan,2023-01-25 22:39:03
LSHOP73005,LocalShop_3005,Owner_3005,Bengaluru,Uttar Pradesh,2025-12-08 18:12:00
LSHOP73006,LocalShop_3006,Owner_3006,Surat,Telangana,2025-11-09 17:01:29
LSHOP73007,LocalShop_3007,Owner_3007,Delhi,Delhi,2024-04-17 05:45:32
LSHOP73008,LocalShop_3008,Owner_3008,Mumbai,Telangana,2023-05-06 08:46:02
LSHOP73009,LocalShop_3009,Owner_3009,Mumbai,Maharashtra,2024-06-27 06:54:13
LSHOP73010,LocalShop_3010,Owner_3010,Surat,Gujarat,2025-01-22 08:02:24
LSHOP73011,LocalShop_3011,Owner_3011,Ahmedabad,Delhi,2023-11-15 12:24:51
LSHOP73012,LocalShop_3012,Owner_3012,Ahmedabad,Karnataka,2023-08-20 22:30:39
LSHOP73013,LocalShop_3013,Owner_3013,Hyderabad,Maharashtra,2024-09-23 04:23:59
LSHOP73014,LocalShop_3014,Owner_3014,Ahmedabad,Telangana,2025-11-27 15:40:44
LSHOP73015,LocalShop_3015,Owner_3015,Nagpur,Karnataka,2025-05-04 17:19:25
LSHOP73016,LocalShop_3016,Owner_3016,Chennai,Delhi,2024-05-18 02:55:34
LSHOP73017,LocalShop_3017,Owner_3017,Lucknow,Maharashtra,2025-05-22 20:00:13
LSHOP73018,LocalShop_3018,Owner_3018,Mumbai,Uttar Pradesh,2023-04-26 05:57:54
LSHOP73019,LocalShop_3019,Owner_3019,Delhi,Karnataka,2023-04-05 16:39:33
LSHOP73020,LocalShop_3020,Owner_3020,Delhi,Gujarat,2025-02-06 06:48:20
LSHOP73021,LocalShop_3021,Owner_3021,Nagpur,Delhi,2023-06-30 18:33:30
LSHOP73022,LocalShop_3022,Owner_3022,Chennai,Maharashtra,2023-02-16 17:35:31
LSHOP73023,LocalShop_3023,Owner_3023,Lucknow,Telangana,2024-03-23 19:36:45
LSHOP73024,LocalShop_3024,Owner_3024,Surat,Karnataka,2024-03-05 19:34:15
LSHOP73025,LocalShop_3025,Owner_3025,Lucknow,Gujarat,2024-10-05 20:16:59
LSHOP73026,LocalShop_3026,Owner_3026,Lucknow,Uttar Pradesh,2025-02-14 10:08:15
LSHOP73027,LocalShop_3027,Owner_3027,Jaipur,Karnataka,2023-04-30 10:07:23
LSHOP73028,LocalShop_3028,Owner_3028,Chennai,Maharashtra,2024-07-14 11:40:48
LSHOP73029,LocalShop_3029,Owner_3029,Chennai,Karnataka,2023-05-23 02:47:51
LSHOP73030,LocalShop_3030,Owner_3030,Pune,Karnataka,2024-10-09 18:10:49
LSHOP73031,LocalShop_3031,Owner_3031,Lucknow,Maharashtra,2023-03-28 13:13:55
LSHOP73032,LocalShop_3032,Owner_3032,Surat,Rajasthan,2023-10-10 12:52:11
LSHOP73033,LocalShop_3033,Owner_3033,Bengaluru,Rajasthan,2023-04-26 03:50:29
LSHOP73034,LocalShop_3034,Owner_3034,Nagpur,Uttar Pradesh,2024-06-24 07:08:58
LSHOP73035,LocalShop_3035,Owner_3035,Lucknow,West Bengal,2023-06-09 09:17:33
LSHOP73036,LocalShop_3036,Owner_3036,Bengaluru,Telangana,2024-05-24 14:28:10
LSHOP73037,LocalShop_3037,Owner_3037,Kolkata,Maharashtra,2025-07-01 00:43:19
LSHOP73038,LocalShop_3038,Owner_3038,Chennai,Gujarat,2024-11-25 06:31:29
LSHOP73039,LocalShop_3039,Owner_3039,Ahmedabad,Maharashtra,2025-02-15 01:16:02
LSHOP73040,LocalShop_3040,Owner_3040,Pune,Maharashtra,2025-10-15 11:21:06
LSHOP73041,LocalShop_3041,Owner_3041,Kolkata,Maharashtra,2025-01-20 00:04:23
LSHOP73042,LocalShop_3042,Owner_3042,Lucknow,Uttar Pradesh,2025-01-11 17:18:31
LSHOP73043,LocalShop_3043,Owner_3043,Surat,Gujarat,2024-01-31 12:47:40
LSHOP73044,LocalShop_3044,Owner_3044,Surat,Delhi,2025-11-28 01:27:41
LSHOP73045,LocalShop_3045,Owner_3045,Delhi,Delhi,2023-11-12 10:29:08
LSHOP73046,LocalShop_3046,Owner_3046,Ahmedabad,Telangana,2025-09-06 15:29:42
LSHOP73047,LocalShop_3047,Owner_3047,Surat,Gujarat,2023-05-02 10:49:11
LSHOP73048,LocalShop_3048,Owner_3048,Kolkata,Rajasthan,2025-07-19 16:07:31
LSHOP73049,LocalShop_3049,Owner_3049,Ahmedabad,Uttar Pradesh,2023-03-04 12:17:32
LSHOP73050,LocalShop_3050,Owner_3050,Jaipur,Gujarat,2023-05-27 13:39:44
LSHOP73051,LocalShop_3051,Owner_3051,Pune,Karnataka,2023-12-04 02:23:45
LSHOP73052,LocalShop_3052,Owner_3052,Surat,Tamil Nadu,2023-10-05 13:56:07
LSHOP73053,LocalShop_3053,Owner_3053,Jaipur,Uttar Pradesh,2024-06-13 03:27:46
LSHOP73054,LocalShop_3054,Owner_3054,Ahmedabad,West Bengal,2024-04-26 15:56:44
LSHOP73055,LocalShop_3055,Owner_3055,Nagpur,West Bengal,2024-12-31 03:50:00
LSHOP73056,LocalShop_3056,Owner_3056,Ahmedabad,Maharashtra,2024-07-01 23:28:09
LSHOP73057,LocalShop_3057,Owner_3057,Ahmedabad,Tamil Nadu,2023-07-17 07:46:01
LSHOP73058,LocalShop_3058,Owner_3058,Ahmedabad,West Bengal,2023-05-18 18:16:41
LSHOP73059,LocalShop_3059,Owner_3059,Surat,Maharashtra,2025-08-24 22:53:20
LSHOP73060,LocalShop_3060,Owner_3060,Hyderabad,Maharashtra,2023-04-03 08:27:01
LSHOP73061,LocalShop_3061,Owner_3061,Ahmedabad,Uttar Pradesh,2023-10-31 17:22:06
LSHOP73062,LocalShop_3062,Owner_3062,Jaipur,Telangana,2025-08-04 11:30:22
LSHOP73063,LocalShop_3063,Owner_3063,Pune,Telangana,2023-05-08 08:58:53
LSHOP73064,LocalShop_3064,Owner_3064,Chennai,Uttar Pradesh,2023-01-27 11:31:33
LSHOP73065,LocalShop_3065,Owner_3065,Pune,Gujarat,2023-05-03 12:21:59
LSHOP73066,LocalShop_3066,Owner_3066,Ahmedabad,Maharashtra,2025-11-30 05:38:05
LSHOP73067,LocalShop_3067,Owner_3067,Chennai,Maharashtra,2023-10-27 11:29:58
LSHOP73068,LocalShop_3068,Owner_3068,Pune,Uttar Pradesh,2025-05-02 00:28:20
LSHOP73069,LocalShop_3069,Owner_3069,Delhi,Karnataka,2025-02-26 22:28:24
LSHOP73070,LocalShop_3070,Owner_3070,Bengaluru,Gujarat,2025-05-26 06:08:51
LSHOP73071,LocalShop_3071,Owner_3071,Hyderabad,Gujarat,2025-01-22 07:00:23
LSHOP73072,LocalShop_3072,Owner_3072,Delhi,Maharashtra,2025-05-09 12:11:59
LSHOP73073,LocalShop_3073,Owner_3073,Jaipur,Maharashtra,2023-03-08 16:48:33
LSHOP73074,LocalShop_3074,Owner_3074,Hyderabad,Maharashtra,2023-09-21 08:11:17
LSHOP73075,LocalShop_3075,Owner_3075,Bengaluru,Karnataka,2023-12-07 03:14:42
LSHOP73076,LocalShop_3076,Owner_3076,Pune,Rajasthan,2023-10-28 12:11:20
LSHOP73077,LocalShop_3077,Owner_3077,Pune,Gujarat,2023-07-16 00:01:39
LSHOP73078,LocalShop_3078,Owner_3078,Mumbai,West Bengal,2023-08-28 11:16:00
LSHOP73079,LocalShop_3079,Owner_3079,Delhi,Maharashtra,2023-11-11 07:33:00
LSHOP73080,LocalShop_3080,Owner_3080,Lucknow,Rajasthan,2025-09-01 13:23:23
LSHOP73081,LocalShop_3081,Owner_3081,Delhi,Gujarat,2024-06-06 21:50:43
LSHOP73082,LocalShop_3082,Owner_3082,Kolkata,Uttar Pradesh,2025-10-02 04:42:31
LSHOP73083,LocalShop_3083,Owner_3083,Lucknow,Rajasthan,2023-02-23 09:09:33
LSHOP73084,LocalShop_3084,Owner_3084,Hyderabad,Telangana,2025-03-09 03:35:07
LSHOP73085,LocalShop_3085,Owner_3085,Ahmedabad,Maharashtra,2025-12-13 01:07:43
LSHOP73086,LocalShop_3086,Owner_3086,Chennai,Uttar Pradesh,2024-01-08 19:44:28
LSHOP73087,LocalShop_3087,Owner_3087,Pune,West Bengal,2025-09-18 05:16:57
LSHOP73088,LocalShop_3088,Owner_3088,Bengaluru,Tamil Nadu,2024-03-14 12:22:19
LSHOP73089,LocalShop_3089,Owner_3089,Delhi,Tamil Nadu,2025-01-26 01:48:43
LSHOP73090,LocalShop_3090,Owner_3090,Hyderabad,Tamil Nadu,2025-03-20 10:58:44
LSHOP73091,LocalShop_3091,Owner_3091,Hyderabad,Uttar Pradesh,2024-07-03 23:24:14
LSHOP73092,LocalShop_3092,Owner_3092,Bengaluru,Maharashtra,2025-09-29 20:47:39
LSHOP73093,LocalShop_3093,Owner_3093,Ahmedabad,Maharashtra,2024-09-22 04:35:47
LSHOP73094,LocalShop_3094,Owner_3094,Mumbai,Uttar Pradesh,2023-06-29 12:26:59
LSHOP73095,LocalShop_3095,Owner_3095,Lucknow,Maharashtra,2025-04-11 18:30:35
LSHOP73096,LocalShop_3096,Owner_3096,Chennai,Telangana,2023-11-22 11:52:07
LSHOP73097,LocalShop_3097,Owner_3097,Delhi,West Bengal,2025-02-03 07:45:01
LSHOP73098,LocalShop_3098,Owner_3098,Nagpur,Maharashtra,2023-06-28 11:58:15
LSHOP73099,LocalShop_3099,Owner_3099,Lucknow,Delhi,2023-04-14 18:18:27
LSHOP73100,LocalShop_3100,Owner_3100,Bengaluru,Rajasthan,2023-06-18 19:21:46
LSHOP73101,LocalShop_3101,Owner_3101,Hyderabad,Gujarat,2023-08-01 09:36:00
LSHOP73102,LocalShop_3102,Owner_3102,Ahmedabad,Gujarat,2025-07-05 18:54:30
LSHOP73103,LocalShop_3103,Owner_3103,Hyderabad,Karnataka,2025-09-29 23:43:35
LSHOP73104,LocalShop_3104,Owner_3104,Chennai,Tamil Nadu,2023-12-02 21:06:38
LSHOP73105,LocalShop_3105,Owner_3105,Surat,Maharashtra,2024-11-05 17:39:07
LSHOP73106,LocalShop_3106,Owner_3106,Chennai,Uttar Pradesh,2023-09-26 08:40:07
LSHOP73107,LocalShop_3107,Owner_3107,Mumbai,Tamil Nadu,2025-04-27 01:17:00
LSHOP73108,LocalShop_3108,Owner_3108,Surat,West Bengal,2024-12-30 14:10:50
LSHOP73109,LocalShop_3109,Owner_3109,Hyderabad,Tamil Nadu,2025-06-30 20:04:13
LSHOP73110,LocalShop_3110,Owner_3110,Hyderabad,Maharashtra,2024-08-09 13:21:41
LSHOP73111,LocalShop_3111,Owner_3111,Surat,Gujarat,2023-08-04 10:57:55
LSHOP73112,LocalShop_3112,Owner_3112,Pune,West Bengal,2023-07-25 21:37:06
LSHOP73113,LocalShop_3113,Owner_3113,Jaipur,Delhi,2024-06-28 06:53:58
LSHOP73114,LocalShop_3114,Owner_3114,Mumbai,Uttar Pradesh,2025-02-03 08:48:57
LSHOP73115,LocalShop_3115,Owner_3115,Kolkata,Maharashtra,2023-06-13 22:55:21
LSHOP73116,LocalShop_3116,Owner_3116,Hyderabad,Telangana,2023-03-17 00:06:48
LSHOP73117,LocalShop_3117,Owner_3117,Mumbai,Tamil Nadu,2025-06-10 11:33:39
LSHOP73118,LocalShop_3118,Owner_3118,Pune,Tamil Nadu,2023-09-13 04:42:05
LSHOP73119,LocalShop_3119,Owner_3119,Pune,Karnataka,2025-01-05 16:12:23
LSHOP73120,LocalShop_3120,Owner_3120,Kolkata,Maharashtra,2025-04-25 02:10:32
LSHOP73121,LocalShop_3121,Owner_3121,Kolkata,Maharashtra,2023-07-16 03:27:39
LSHOP73122,LocalShop_3122,Owner_3122,Ahmedabad,Delhi,2025-04-06 00:19:39
LSHOP73123,LocalShop_3123,Owner_3123,Surat,Gujarat,2024-09-11 01:29:05
LSHOP73124,LocalShop_3124,Owner_3124,Chennai,Tamil Nadu,2023-10-27 18:03:24
LSHOP73125,LocalShop_3125,Owner_3125,Nagpur,Gujarat,2024-08-13 02:11:34
LSHOP73126,LocalShop_3126,Owner_3126,Surat,Gujarat,2025-03-12 10:42:23
LSHOP73127,LocalShop_3127,Owner_3127,Pune,Maharashtra,2025-09-27 19:30:49
LSHOP73128,LocalShop_3128,Owner_3128,Pune,Gujarat,2023-06-01 02:20:49
LSHOP73129,LocalShop_3129,Owner_3129,Surat,Delhi,2025-10-17 14:09:36
LSHOP73130,LocalShop_3130,Owner_3130,Nagpur,Maharashtra,2024-07-29 10:04:20
LSHOP73131,LocalShop_3131,Owner_3131,Hyderabad,Telangana,2025-04-18 14:51:40
LSHOP73132,LocalShop_3132,Owner_3132,Ahmedabad,Karnataka,2024-05-20 10:54:10
LSHOP73133,LocalShop_3133,Owner_3133,Pune,Tamil Nadu,2025-12-03 19:28:00
LSHOP73134,LocalShop_3134,Owner_3134,Surat,Maharashtra,2024-01-14 20:46:23
LSHOP73135,LocalShop_3135,Owner_3135,Ahmedabad,Telangana,2023-01-23 06:00:01
LSHOP73136,LocalShop_3136,Owner_3136,Lucknow,Karnataka,2025-12-29 17:50:07
LSHOP73137,LocalShop_3137,Owner_3137,Jaipur,Gujarat,2023-06-12 03:49:26
LSHOP73138,LocalShop_3138,Owner_3138,Bengaluru,Uttar Pradesh,2025-09-15 01:12:31
LSHOP73139,LocalShop_3139,Owner_3139,Nagpur,Gujarat,2025-03-16 15:42:56
LSHOP73140,LocalShop_3140,Owner_3140,Pune,Telangana,2024-05-22 03:46:01
LSHOP73141,LocalShop_3141,Owner_3141,Surat,Uttar Pradesh,2025-04-20 09:00:51
LSHOP73142,LocalShop_3142,Owner_3142,Jaipur,Gujarat,2025-09-10 12:43:40
LSHOP73143,LocalShop_3143,Owner_3143,Hyderabad,Maharashtra,2024-08-02 23:13:33
LSHOP73144,LocalShop_3144,Owner_3144,Hyderabad,Maharashtra,2023-06-03 21:25:19
LSHOP73145,LocalShop_3145,Owner_3145,Hyderabad,Maharashtra,2023-11-04 07:49:26
LSHOP73146,LocalShop_3146,Owner_3146,Ahmedabad,Maharashtra,2024-12-01 07:47:07
LSHOP73147,LocalShop_3147,Owner_3147,Chennai,Delhi,2023-03-25 08:46:28
LSHOP73148,LocalShop_3148,Owner_3148,Jaipur,Maharashtra,2025-06-27 00:15:08
LSHOP73149,LocalShop_3149,Owner_3149,Lucknow,Maharashtra,2024-04-19 04:38:59
LSHOP73150,LocalShop_3150,Owner_3150,Nagpur,Telangana,2025-04-14 22:41:24
LSHOP73151,LocalShop_3151,Owner_3151,Hyderabad,Gujarat,2025-12-04 21:14:07
LSHOP73152,LocalShop_3152,Owner_3152,Nagpur,Tamil Nadu,2023-09-06 19:19:24
LSHOP73153,LocalShop_3153,Owner_3153,Bengaluru,Tamil Nadu,2024-07-09 20:06:23
LSHOP73154,LocalShop_3154,Owner_3154,Kolkata,Gujarat,2023-07-11 06:10:59
LSHOP73155,LocalShop_3155,Owner_3155,Chennai,West Bengal,2025-09-01 03:55:41
LSHOP73156,LocalShop_3156,Owner_3156,Bengaluru,Delhi,2023-09-30 03:10:24
LSHOP73157,LocalShop_3157,Owner_3157,Nagpur,Gujarat,2025-02-20 20:41:07
LSHOP73158,LocalShop_3158,Owner_3158,Delhi,Maharashtra,2024-02-27 21:21:53
LSHOP73159,LocalShop_3159,Owner_3159,Mumbai,West Bengal,2023-09-24 06:06:13
LSHOP73160,LocalShop_3160,Owner_3160,Surat,Gujarat,2024-09-12 10:25:32
LSHOP73161,LocalShop_3161,Owner_3161,Jaipur,Tamil Nadu,2025-12-22 08:26:45
LSHOP73162,LocalShop_3162,Owner_3162,Nagpur,Telangana,2025-02-04 04:36:30
LSHOP73163,LocalShop_3163,Owner_3163,Bengaluru,Maharashtra,2024-10-22 06:03:40
LSHOP73164,LocalShop_3164,Owner_3164,Surat,Telangana,2023-09-18 16:36:56
LSHOP73165,LocalShop_3165,Owner_3165,Kolkata,Maharashtra,2025-08-11 01:35:33
LSHOP73166,LocalShop_3166,Owner_3166,Bengaluru,Uttar Pradesh,2023-07-28 17:11:23
LSHOP73167,LocalShop_3167,Owner_3167,Jaipur,Gujarat,2024-08-02 18:00:14
LSHOP73168,LocalShop_3168,Owner_3168,Nagpur,Gujarat,2024-06-27 02:09:45
LSHOP73169,LocalShop_3169,Owner_3169,Surat,Delhi,2025-11-05 22:27:49
LSHOP73170,LocalShop_3170,Owner_3170,Surat,Maharashtra,2024-07-31 12:20:23
LSHOP73171,LocalShop_3171,Owner_3171,Mumbai,Telangana,2024-07-16 06:27:22
LSHOP73172,LocalShop_3172,Owner_3172,Ahmedabad,Delhi,2025-12-14 15:36:26
LSHOP73173,LocalShop_3173,Owner_3173,Bengaluru,Maharashtra,2024-03-18 21:48:38
LSHOP73174,LocalShop_3174,Owner_3174,Nagpur,Maharashtra,2024-12-18 02:52:20
LSHOP73175,LocalShop_3175,Owner_3175,Ahmedabad,Rajasthan,2024-08-15 06:47:55
LSHOP73176,LocalShop_3176,Owner_3176,Ahmedabad,West Bengal,2025-05-24 18:22:14
LSHOP73177,LocalShop_3177,Owner_3177,Pune,Maharashtra,2025-03-04 23:25:04
LSHOP73178,LocalShop_3178,Owner_3178,Lucknow,Maharashtra,2025-12-18 02:49:14
LSHOP73179,LocalShop_3179,Owner_3179,Delhi,Tamil Nadu,2025-02-07 18:33:37
LSHOP73180,LocalShop_3180,Owner_3180,Hyderabad,Gujarat,2025-06-24 21:21:52
LSHOP73181,LocalShop_3181,Owner_3181,Ahmedabad,West Bengal,2023-03-02 11:55:34
LSHOP73182,LocalShop_3182,Owner_3182,Nagpur,West Bengal,2025-07-05 01:10:25
LSHOP73183,LocalShop_3183,Owner_3183,Lucknow,Tamil Nadu,2023-09-11 03:46:31
LSHOP73184,LocalShop_3184,Owner_3184,Jaipur,Uttar Pradesh,2023-10-01 08:01:12
LSHOP73185,LocalShop_3185,Owner_3185,Ahmedabad,Karnataka,2024-04-05 23:40:05
LSHOP73186,LocalShop_3186,Owner_3186,Ahmedabad,Maharashtra,2023-04-12 00:19:04
LSHOP73187,LocalShop_3187,Owner_3187,Surat,Gujarat,2023-08-03 11:09:46
LSHOP73188,LocalShop_3188,Owner_3188,Chennai,West Bengal,2023-04-03 06:09:05
LSHOP73189,LocalShop_3189,Owner_3189,Mumbai,Uttar Pradesh,2025-08-01 10:45:45
LSHOP73190,LocalShop_3190,Owner_3190,Delhi,Maharashtra,2023-04-07 10:58:11
