po_id,supplier_id,product_id,qty,price,po_ts
PO502348,SUPP80455,PROD203392,93,1533.76,2025-04-30 02:38:58
PO502349,SUPP80350,PROD201897,385,2571.14,2024-07-07 06:59:28
PO502350,SUPP80370,PROD204554,296,1905.57,2025-07-26 06:34:17
PO502351,SUPP80165,PROD200770,494,4583.63,2024-07-19 09:30:53
PO502352,SUPP80704,PROD203576,108,1953.63,2023-02-20 14:20:16
PO502353,SUPP80937,PROD204350,148,798.42,2025-06-11 13:27:38
PO502354,SUPP80760,PROD200216,243,2086.23,2024-06-05 10:06:15
PO502355,SUPP80425,PROD200811,31,568.63,2023-11-26 08:26:50
PO502356,SUPP80631,PROD200849,326,3059.05,2023-12-31 19:36:58
PO502357,SUPP80374,PROD200101,376,3196.29,2023-07-10 02:49:26
PO502358,SUPP80266,PROD202214,447,996.36,2024-08-15 07:16:01
PO502359,SUPP80387,PROD202023,186,4171.68,2024-03-13 14:20:25
PO502360,SUPP80715,PROD201254,168,841.84,2024-09-16 07:26:48
PO502361,SUPP80905,PROD201364,10,2887.54,2025-01-28 22:41:33
PO502362,SUPP80439,PROD202234,373,2359.24,2024-06-28 15:49:09
PO502363,SUPP80671,PROD200395,317,2285.95,2023-01-09 23:56:35
PO502364,SUPP80728,PROD201801,16,1578.94,2025-07-16 08:57:53
PO502365,SUPP80452,PROD204964,193,1357.38,2023-04-23 02:20:11
PO502366,SUPP80525,PROD202242,233,4491.18,2023-10-21 21:07:09
PO502367,SUPP80820,PROD203559,447,3912.48,2024-12-17 19:47:18
PO502368,SUPP80541,PROD201757,371,2696.98,2025-04-28 16:40:21
PO502369,SUPP80389,PROD204405,3,3119.11,2024-12-14 12:11:09
PO502370,SUPP80687,PROD201769,324,3277.94,2023-03-10 14:05:14
PO502371,SUPP80832,PROD202876,469,3347.45,2023-07-01 18:34:59
PO502372,SUPP80859,PROD200585,39,872.87,2023-08-15 09:33:12
PO502373,SUPP80661,PROD202569,256,3366.64,2025-05-26 15:07:55
PO502374,SUPP80452,PROD201545,425,4827.83,2024-10-11 01:55:44
PO502375,SUPP80930,PROD201751,261,2530.42,2024-10-27 19:36:08
PO502376,SUPP80559,PROD200993,370,2893.4,2024-11-29 09:48:44
PO502377,SUPP80170,PROD202197,455,1765.25,2023-09-27 01:00:58
PO502378,SUPP80242,PROD203119,132,933.55,2023-06-05 15:38:00
PO502379,SUPP80620,PROD204143,371,2935.91,2023-05-11 20:10:56
PO502380,SUPP80786,PROD204666,55,2416.01,2024-07-09 14:04:00
PO502381,SUPP80659,PROD202356,103,785.61,2024-04-23 07:19:13
PO502382,SUPP80009,PROD204645,357,1919.01,2024-07-21 09:02:09
PO502383,SUPP80512,PROD202167,166,4830.98,2024-03-03 03:00:19
PO502384,SUPP80616,PROD201388,106,3217.7,2025-01-11 19:00:59
PO502385,SUPP80443,PROD204154,126,1500.62,2025-09-30 06:47:25
PO502386,SUPP80825,PROD202939,153,2617.13,2023-01-16 09:39:25
PO502387,SUPP80746,PROD203526,95,2449.8,2024-06-17 14:27:07
PO502388,SUPP80766,PROD202039,358,3905.84,2024-10-21 12:07:13
PO502389,SUPP80392,PROD201909,413,3569.29,2024-08-28 12:20:38
PO502390,SUPP80972,PROD201698,202,2955.88,2025-05-03 05:59:17
PO502391,SUPP80754,PROD201138,113,3233.93,2024-07-01 16:05:21
PO502392,SUPP80590,PROD201137,142,3964.86,2024-11-11 20:17:59
PO502393,SUPP80203,PROD200205,255,1648.51,2025-08-11 20:48:55
PO502394,SUPP80371,PROD200468,56,4622.35,2024-08-27 00:44:34
PO502395,SUPP80319,PROD203777,382,1498.61,2023-09-22 13:36:54
PO502396,SUPP80488,PROD202986,350,964.17,2024-05-22 14:49:06
PO502397,SUPP80225,PROD204475,495,1281.94,2025-03-27 16:33:01
PO502398,SUPP80349,PROD203950,176,2327.08,2023-08-18 04:38:42
PO502399,SUPP80804,PROD202095,50,342.11,2024-12-01 09:36:46
PO502400,SUPP80943,PROD201809,81,126.34,2025-10-19 10:38:43
PO502401,SUPP80899,PROD203244,341,3807.98,2024-06-14 03:20:10
PO502402,SUPP80206,PROD200184,433,3755.31,2025-07-26 21:36:33
PO502403,SUPP80097,PROD202644,385,2732.27,2025-02-10 22:51:46
PO502404,SUPP80341,PROD204109,153,2664.09,2025-01-03 18:05:53
PO502405,SUPP80210,PROD204295,108,4687.48,2023-09-02 10:14:13
PO502406,SUPP80300,PROD204121,156,1051.88,2025-03-18 14:12:02
PO502407,SUPP80826,PROD201260,497,271.06,2024-07-28 23:54:49
PO502408,SUPP80870,PROD203537,24,3163.36,2023-09-26 19:31:08
PO502409,SUPP80454,PROD204472,186,371.06,2023-09-27 04:41:29
PO502410,SUPP80865,PROD201048,488,1868.86,2025-12-01 21:41:16
PO502411,SUPP80053,PROD200268,342,2300.14,2025-06-20 18:51:56
PO502412,SUPP80099,PROD201389,301,2342.42,2024-02-01 16:57:31
PO502413,SUPP80276,PROD203406,97,1900.71,2024-09-24 15:56:30
PO502414,SUPP80313,PROD204854,150,2713.72,2023-09-28 21:20:26
PO502415,SUPP80623,PROD201548,346,3281.87,2023-08-09 15:22:04
PO502416,SUPP80087,PROD204569,440,3916.43,2024-09-01 12:25:51
PO502417,SUPP80490,PROD202750,411,113.58,2025-06-06 19:24:40
PO502418,SUPP80201,PROD204377,462,1089.9,2023-11-28 16:59:16
PO502419,SUPP80499,PROD203647,166,3730.45,2025-07-30 05:26:11
PO502420,SUPP80941,PROD203433,18,3598.48,2024-05-12 06:56:15
PO502421,SUPP80650,PROD201877,159,3532.81,2023-07-18 13:01:57
PO502422,SUPP80082,PROD202175,121,3146.72,2023-08-11 15:11:55
PO502423,SUPP80913,PROD200949,492,854.08,2025-07-28 00:55:50
PO502424,SUPP81000,PROD203272,286,837.2,2025-10-05 13:29:20
PO502425,SUPP80795,PROD204334,17,4110.73,2023-01-22 01:19:52
PO502426,SUPP80176,PROD200925,26,4857.5,2023-07-31 05:10:54
PO502427,SUPP80288,PROD202299,22,2034.36,2023-12-01 21:42:55
PO502428,SUPP80151,PROD204564,11,1727.66,2025-08-06 19:34:01
PO502429,SUPP80757,PROD203380,126,3441.09,2023-01-12 18:09:12
PO502430,SUPP80621,PROD204173,334,301.7,2023-07-04 22:53:34
PO502431,SUPP80674,PROD204586,193,2251.44,2023-08-03 15:47:38
PO502432,SUPP80596,PROD203609,404,529.12,2024-03-02 15:56:04
PO502433,SUPP80755,PROD202634,30,4354.77,2025-11-25 23:43:48
PO502434,SUPP80330,PROD200348,119,3476.19,2023-06-01 22:16:44
PO502435,SUPP80646,PROD200115,290,3287.55,2025-01-20 14:57:41
PO502436,SUPP80056,PROD201664,47,3335.09,2025-05-03 12:19:52
PO502437,SUPP80321,PROD204565,475,573.57,2023-07-11 06:29:38
PO502438,SUPP80595,PROD202296,70,3514.66,2023-08-25 01:39:51
PO502439,SUPP80693,PROD200257,396,1746.25,2025-09-05 12:50:53
PO502440,SUPP80773,PROD204172,485,2516.2,2023-09-09 01:24:19
PO502441,SUPP80443,PROD202957,217,3714.62,2025-02-11 01:45:37
PO502442,SUPP80604,PROD201762,167,1295.04,2025-12-11 19:46:57
PO502443,SUPP80904,PROD203054,432,1968.04,2024-05-31 19:09:26
PO502444,SUPP80466,PROD203916,23,2302.84,2023-02-19 04:39:02
PO502445,SUPP80994,PROD202376,287,3812.5,2023-08-24 20:20:39
PO502446,SUPP80293,PROD203829,72,4528.04,2025-11-19 13:05:12
PO502447,SUPP80312,PROD200436,421,147.88,2024-08-26 11:36:38
PO502448,SUPP80224,PROD203979,339,4718.67,2023-12-28 13:02:39
PO502449,SUPP80580,PROD204089,5,2304.79,2023-02-18 13:58:54
PO502450,SUPP80603,PROD204600,497,922.02,2024-04-30 13:03:02
PO502451,SUPP80311,PROD200354,76,2890.91,2024-09-12 17:44:20
PO502452,SUPP80310,PROD202318,284,3557.04,2025-03-14 10:52:10
PO502453,SUPP80041,PROD204620,89,406.83,2025-05-10 06:47:17
PO502454,SUPP80545,PROD203649,442,1224.15,2024-09-16 11:42:28
PO502455,SUPP80281,PROD204720,245,232.14,2025-08-19 22:39:26
PO502456,SUPP80001,PROD202841,489,3610.0,2024-02-21 07:25:45
PO502457,SUPP80850,PROD200156,243,529.9,2024-01-07 21:42:48
PO502458,SUPP80539,PROD201106,109,4383.91,2024-08-13 04:51:40
PO502459,SUPP80879,PROD203289,476,2114.77,2025-04-06 15:45:25
PO502460,SUPP80791,PROD202158,459,4285.87,2025-01-01 20:12:03
PO502461,SUPP80280,PROD201028,282,947.23,2024-03-26 18:55:40
PO502462,SUPP80790,PROD200731,158,3710.34,2024-02-25 13:35:17
PO502463,SUPP80947,PROD202042,379,4855.2,2024-11-11 04:48:23
PO502464,SUPP80502,PROD202316,31,2770.72,2024-12-09 15:00:53
PO502465,SUPP80122,PROD201063,307,3393.25,2023-10-11 06:59:25
PO502466,SUPP80025,PROD203032,302,4527.96,2025-09-29 09:38:40
PO502467,SUPP80860,PROD202698,129,666.88,2025-04-10 06:12:23
PO502468,SUPP80094,PROD204404,445,700.9,2025-05-02 13:49:33
PO502469,SUPP80057,PROD204936,281,2499.97,2023-08-04 06:40:12
PO502470,SUPP80376,PROD201737,312,1619.02,2023-02-09 15:27:46
PO502471,SUPP80885,PROD203548,215,4522.27,2024-08-31 19:25:53
PO502472,SUPP80768,PROD201690,131,1474.9,2025-09-15 22:27:28
PO502473,SUPP80962,PROD200405,266,852.68,2024-05-11 22:07:53
PO502474,SUPP80281,PROD201065,53,4514.55,2025-08-01 13:59:47
PO502475,SUPP80349,PROD202438,420,3004.83,2023-06-03 07:33:22
PO502476,SUPP80769,PROD203432,256,1123.32,2023-08-11 08:11:35
PO502477,SUPP80265,PROD201972,421,1459.8,2024-04-08 02:13:05
PO502478,SUPP80516,PROD201412,265,3926.29,2024-12-07 08:14:07
PO502479,SUPP80231,PROD202696,7,2227.92,2023-01-09 22:20:17
PO502480,SUPP80870,PROD201270,232,4044.75,2024-02-26 06:31:45
PO502481,SUPP80733,PROD204908,60,1858.38,2025-09-18 03:42:45
PO502482,SUPP80422,PROD202661,420,3876.88,2025-06-05 06:37:42
PO502483,SUPP80051,PROD204985,26,2469.1,2023-09-29 03:32:09
PO502484,SUPP80352,PROD203278,250,3609.92,2023-11-07 18:30:08
PO502485,SUPP80134,PROD204322,369,1055.63,2025-05-28 23:43:53
PO502486,SUPP80371,PROD202730,79,3769.42,2024-11-06 08:29:48
PO502487,SUPP80083,PROD203159,475,983.6,2024-07-17 22:00:39
PO502488,SUPP80341,PROD200658,153,1607.29,2024-10-19 14:56:49
PO502489,SUPP80771,PROD200084,317,3606.95,2023-08-14 05:11:54
PO502490,SUPP80823,PROD200591,179,1378.8,2025-05-30 04:06:09
PO502491,SUPP80494,PROD204172,122,3006.95,2025-11-24 09:46:29
PO502492,SUPP80357,PROD204912,259,990.98,2023-01-21 03:11:55
PO502493,SUPP80053,PROD204601,291,366.27,2024-12-31 10:55:57
PO502494,SUPP80342,PROD202750,171,1616.03,2025-10-26 17:08:44
PO502495,SUPP80516,PROD203884,317,3386.7,2025-01-16 14:19:29
PO502496,SUPP80039,PROD201509,449,403.51,2023-07-10 09:34:27
PO502497,SUPP80946,PROD203943,479,3474.01,2025-09-21 05:15:15
PO502498,SUPP80788,PROD204284,73,4001.89,2023-02-17 18:22:43
PO502499,SUPP80147,PROD202929,425,1348.93,2024-12-04 14:21:55
PO502500,SUPP80365,PROD201591,213,2476.87,2023-03-20 00:33:44
PO502501,SUPP80098,PROD204552,391,3800.75,2025-07-11 00:00:01
PO502502,SUPP80939,PROD202580,71,1107.47,2024-01-21 16:32:27
PO502503,SUPP80045,PROD200859,33,1622.17,2025-08-09 07:59:10
PO502504,SUPP80233,PROD203493,339,4719.37,2023-01-14 02:57:34
PO502505,SUPP80793,PROD202670,172,2129.59,2023-07-08 10:22:40
PO502506,SUPP80187,PROD203888,485,460.9,2025-07-06 15:12:40
PO502507,SUPP80316,PROD203940,455,850.38,2024-05-05 13:33:25
PO502508,SUPP80321,PROD204457,74,2135.67,2023-04-17 18:43:28
PO502509,SUPP80598,PROD203087,198,2395.21,2023-07-08 23:12:56
PO502510,SUPP80951,PROD203460,397,1967.37,2023-12-20 18:09:06
PO502511,SUPP80005,PROD204255,493,4349.96,2025-09-15 02:30:43
PO502512,SUPP80775,PROD201640,418,2585.28,2025-11-13 14:19:12
PO502513,SUPP80395,PROD200810,372,2992.8,2025-09-16 19:13:09
PO502514,SUPP80881,PROD204357,235,3312.54,2025-05-18 20:53:37
PO502515,SUPP80369,PROD203333,211,864.67,2023-02-17 18:29:59
PO502516,SUPP80238,PROD200786,457,3483.68,2025-07-30 17:27:04
PO502517,SUPP80911,PROD202759,121,4612.71,2025-08-12 18:28:09
PO502518,SUPP80632,PROD200596,228,4233.3,2024-06-05 04:33:52
PO502519,SUPP80848,PROD203968,397,3716.31,2023-08-21 17:19:01
PO502520,SUPP80353,PROD204988,33,227.3,2025-08-09 02:40:22
PO502521,SUPP80946,PROD203561,399,3086.79,2024-03-14 23:49:12
PO502522,SUPP80638,PROD200509,384,4198.39,2024-06-17 21:08:12
PO502523,SUPP80507,PROD200936,464,703.31,2023-09-24 03:58:09
PO502524,SUPP80145,PROD202651,173,1623.03,2023-11-21 15:13:05
PO502525,SUPP80505,PROD201864,26,2060.06,2023-12-23 03:10:52
PO502526,SUPP80461,PROD202171,102,2875.1,2025-04-16 09:01:55
PO502527,SUPP80349,PROD203515,248,4687.29,2025-12-04 12:04:43
PO502528,SUPP80736,PROD200488,349,4809.13,2025-03-27 17:27:53
PO502529,SUPP80640,PROD201014,387,327.23,2024-03-04 09:29:42
PO502530,SUPP80851,PROD202869,304,3022.31,2023-09-21 23:39:24
PO502531,SUPP80994,PROD202509,265,2757.53,2025-05-03 03:34:21
PO502532,SUPP80195,PROD202851,413,1661.75,2023-05-21 21:01:41
PO502533,SUPP80727,PROD204646,47,3333.31,2025-05-15 18:22:33
PO502534,SUPP80085,PROD201854,438,3157.21,2023-07-09 21:35:52
PO502535,SUPP80527,PROD203208,363,3493.45,2025-09-30 12:46:07
PO502536,SUPP80973,PROD204237,63,4986.79,2023-01-17 15:22:56
PO502537,SUPP80110,PROD202850,391,4391.72,2025-10-12 21:10:13
PO502538,SUPP80105,PROD202848,66,370.35,2025-11-10 02:47:00
PO502539,SUPP80182,PROD201429,278,1463.39,2025-11-08 03:03:21
PO502540,SUPP80396,PROD200785,215,3048.53,2025-01-18 14:23:14
PO502541,SUPP80809,PROD200078,168,947.41,2023-09-06 03:46:18
PO502542,SUPP80723,PROD200433,231,1036.54,2025-08-09 08:23:52
PO502543,SUPP80289,PROD204812,448,636.74,2025-07-09 06:30:11
PO502544,SUPP80505,PROD200292,384,311.36,2023-08-24 15:39:46
PO502545,SUPP80491,PROD204035,424,1763.95,2024-07-03 04:23:13
PO502546,SUPP80121,PROD201245,35,2062.13,2025-06-23 16:47:42
PO502547,SUPP80660,PROD200983,248,2164.17,2023-02-05 23:17:47
PO502548,SUPP80707,PROD200351,149,3070.58,2023-12-03 09:02:02
PO502549,SUPP80998,PROD200960,478,4135.86,2024-07-30 01:11:59
PO502550,SUPP80318,PROD202763,346,3302.8,2025-06-04 13:12:53
PO502551,SUPP80951,PROD200921,114,2349.75,2023-07-19 21:54:09
PO502552,SUPP80836,PROD201174,205,158.47,2025-02-14 01:33:50
PO502553,SUPP80787,PROD201050,118,3529.03,2023-04-26 02:00:53
PO502554,SUPP80413,PROD202430,52,1749.81,2024-08-11 09:03:01
PO502555,SUPP80101,PROD204731,283,1665.57,2023-09-15 17:40:50
PO502556,SUPP80447,PROD202107,461,2284.12,2024-06-19 19:43:42
PO502557,SUPP80607,PROD202093,91,312.41,2024-08-01 04:46:37
PO502558,SUPP80023,PROD203864,113,447.24,2023-02-12 13:13:56
PO502559,SUPP80038,PROD203817,100,2023.57,2025-11-04 04:04:33
PO502560,SUPP80357,PROD202465,166,154.72,2025-04-25 04:03:37
PO502561,SUPP80351,PROD203351,99,3642.73,2023-04-07 08:16:55
PO502562,SUPP80177,PROD204605,126,2113.09,2025-04-08 05:15:02
PO502563,SUPP80247,PROD200780,469,2249.46,2025-03-26 22:07:54
PO502564,SUPP80083,PROD203682,254,4580.15,2023-06-05 18:10:21
PO502565,SUPP80647,PROD202892,97,2752.23,2023-10-25 23:24:37
PO502566,SUPP80175,PROD203561,17,4477.13,2024-04-25 05:27:55
PO502567,SUPP80483,PROD203425,412,1199.66,2025-04-18 03:12:10
PO502568,SUPP80057,PROD204751,442,3335.03,2024-02-24 12:31:07
PO502569,SUPP80298,PROD204894,482,2197.93,2023-09-07 19:21:49
PO502570,SUPP80925,PROD200571,407,4722.68,2023-04-03 15:20:17
PO502571,SUPP80724,PROD201826,87,4125.95,2025-09-06 06:26:44
PO502572,SUPP80318,PROD203055,64,2588.44,2024-09-02 15:03:26
PO502573,SUPP80481,PROD201904,210,3699.89,2025-04-09 22:02:32
PO502574,SUPP80214,PROD204919,370,1240.51,2025-11-30 10:57:16
PO502575,SUPP80256,PROD201867,357,4538.57,2025-11-09 03:49:21
PO502576,SUPP80481,PROD203918,150,2192.54,2025-02-07 23:52:08
PO502577,SUPP80779,PROD201435,136,262.06,2023-01-16 05:58:29
PO502578,SUPP80766,PROD204460,462,3156.75,2024-11-01 01:41:07
PO502579,SUPP80895,PROD203123,101,3674.44,2025-04-18 15:40:52
PO502580,SUPP80271,PROD200340,360,948.83,2023-05-05 23:07:35
PO502581,SUPP80671,PROD203395,366,142.06,2023-11-22 23:20:25
PO502582,SUPP80656,PROD202508,387,3268.66,2023-12-05 22:42:46
PO502583,SUPP80301,PROD203199,430,4458.53,2023-10-03 07:00:56
PO502584,SUPP80495,PROD203262,224,1410.27,2025-02-15 10:27:07
PO502585,SUPP80465,PROD204947,335,2945.15,2025-07-19 13:22:01
PO502586,SUPP80628,PROD200242,459,3762.28,2025-03-23 06:52:57
PO502587,SUPP80734,PROD201930,457,2111.86,2023-09-04 03:24:30
PO502588,SUPP80957,PROD202446,74,2453.64,2025-02-16 01:03:40
PO502589,SUPP80241,PROD203218,94,4684.76,2024-02-04 15:37:30
PO502590,SUPP80016,PROD201483,50,2197.85,2024-07-10 03:40:30
PO502591,SUPP80881,PROD203741,249,4999.57,2024-12-15 05:57:34
PO502592,SUPP80937,PROD204654,160,1293.46,2024-04-02 23:03:33
PO502593,SUPP80432,PROD204885,328,3492.2,2025-03-07 00:09:25
PO502594,SUPP80558,PROD202929,370,127.83,2024-09-06 03:11:31
PO502595,SUPP80756,PROD200182,341,2915.23,2024-04-19 09:29:54
PO502596,SUPP80231,PROD202188,127,4889.71,2023-12-17 13:29:24
PO502597,SUPP80997,PROD202340,98,564.01,2025-07-06 15:53:57
PO502598,SUPP80638,PROD204761,148,4021.49,2024-07-29 18:52:16
PO502599,SUPP80728,PROD200278,40,963.46,2024-08-15 10:38:04
PO502600,SUPP80103,PROD204501,10,1479.75,2023-08-30 23:26:22
PO502601,SUPP80433,PROD200944,124,3908.23,2024-09-26 09:12:33
PO502602,SUPP80204,PROD202424,375,2794.61,2025-12-13 00:21:43
PO502603,SUPP80916,PROD204590,67,1665.91,2024-11-16 23:34:09
PO502604,SUPP80688,PROD204537,492,2070.8,2024-12-26 22:23:49
PO502605,SUPP80071,PROD202989,456,2001.49,2023-10-15 10:52:48
PO502606,SUPP80288,PROD202537,99,1975.85,2024-10-16 00:01:56
PO502607,SUPP80067,PROD200021,57,1218.99,2024-08-18 02:27:20
PO502608,SUPP80532,PROD200134,498,2565.79,2024-01-16 14:17:57
PO502609,SUPP80300,PROD200795,290,275.55,2024-06-21 19:04:03
PO502610,SUPP80966,PROD201575,214,2570.85,2024-04-06 17:24:56
PO502611,SUPP80263,PROD204328,99,4640.05,2023-01-28 04:23:52
PO502612,SUPP80554,PROD204410,113,4905.01,2023-07-21 15:55:05
PO502613,SUPP80525,PROD203809,51,2870.6,2023-06-22 11:24:48
PO502614,SUPP80996,PROD204302,365,103.32,2023-12-12 00:35:37
PO502615,SUPP80840,PROD203564,149,3447.99,2024-06-27 08:13:33
PO502616,SUPP80917,PROD204122,127,1893.43,2023-10-12 03:28:20
PO502617,SUPP80637,PROD202304,350,3540.48,2023-05-16 02:28:18
PO502618,SUPP80223,PROD204662,184,1091.54,2024-01-27 15:01:16
PO502619,SUPP80147,PROD201610,453,149.03,2023-01-02 18:22:42
PO502620,SUPP80830,PROD201323,468,2284.79,2023-01-30 23:10:53
PO502621,SUPP80401,PROD200408,149,613.62,2023-03-04 05:25:44
PO502622,SUPP80466,PROD200105,353,286.02,2025-12-30 05:29:00
PO502623,SUPP80007,PROD204249,493,1332.32,2025-04-04 22:39:18
PO502624,SUPP80215,PROD203528,475,2770.97,2023-06-19 11:29:23
PO502625,SUPP80944,PROD203058,280,3888.39,2024-03-16 03:01:55
PO502626,SUPP80260,PROD200238,313,2450.46,2023-12-25 01:14:13
PO502627,SUPP80841,PROD202962,41,4860.01,2023-07-18 21:57:01
PO502628,SUPP80339,PROD203269,364,3885.45,2025-08-20 05:47:23
PO502629,SUPP80166,PROD200238,244,2198.23,2025-01-22 15:37:17
PO502630,SUPP80316,PROD200735,422,3686.08,2025-05-11 04:11:00
PO502631,SUPP80132,PROD204718,424,3259.77,2023-07-15 18:08:49
PO502632,SUPP80532,PROD204743,441,1210.73,2024-01-25 14:05:53
PO502633,SUPP80653,PROD200671,106,2561.54,2023-10-19 00:20:00
PO502634,SUPP80239,PROD201357,401,4048.26,2025-08-25 16:10:49
PO502635,SUPP80544,PROD204432,241,1902.32,2025-01-09 11:25:12
PO502636,SUPP80742,PROD202889,117,580.48,2025-09-26 17:53:08
PO502637,SUPP80693,PROD202021,141,2890.59,2024-11-06 05:22:53
PO502638,SUPP80764,PROD203104,235,3834.96,2023-11-13 17:44:39
PO502639,SUPP80733,PROD203285,432,3628.24,2023-01-29 05:03:52
PO502640,SUPP80775,PROD203669,122,1434.2,2025-09-06 05:36:23
PO502641,SUPP80773,PROD203992,247,2526.25,2025-05-07 09:53:47
PO502642,SUPP80179,PROD203207,431,4336.96,2025-12-30 08:16:32
PO502643,SUPP80445,PROD200154,262,4969.47,2024-06-22 11:02:14
PO502644,SUPP80405,PROD201788,122,4590.92,2025-06-16 20:27:35
PO502645,SUPP80881,PROD201314,118,2021.58,2025-12-19 01:53:33
PO502646,SUPP80642,PROD202207,349,3056.91,2025-10-28 01:46:18
PO502647,SUPP80041,PROD202083,487,4075.36,2025-08-29 15:37:51
PO502648,SUPP80919,PROD202244,316,3516.66,2024-03-04 06:50:32
PO502649,SUPP80745,PROD200112,274,1532.31,2025-05-16 21:42:29
PO502650,SUPP80441,PROD202148,438,1409.58,2025-09-19 03:18:13
PO502651,SUPP80663,PROD201161,499,4722.47,2023-12-18 01:56:30
PO502652,SUPP80250,PROD203411,113,984.91,2024-02-07 22:24:11
PO502653,SUPP80104,PROD200121,344,4498.3,2024-02-29 22:19:37
PO502654,SUPP80844,PROD201263,472,1594.95,2024-04-02 11:46:26
PO502655,SUPP80709,PROD200384,361,4079.44,2023-11-25 19:46:31
PO502656,SUPP80888,PROD201316,342,1151.54,2025-11-07 04:42:56
PO502657,SUPP80109,PROD203486,258,4344.69,2024-06-12 05:01:51
PO502658,SUPP80978,PROD200433,360,1912.39,2023-11-30 17:06:15
PO502659,SUPP80431,PROD204186,419,210.08,2023-09-29 15:36:43
PO502660,SUPP80022,PROD201294,237,4368.63,2025-04-29 03:43:11
PO502661,SUPP80947,PROD203957,311,4620.29,2025-02-13 07:42:12
PO502662,SUPP80264,PROD200168,494,3240.58,2023-05-21 13:00:37
PO502663,SUPP80896,PROD202080,326,2152.72,2025-12-25 06:15:33
PO502664,SUPP80844,PROD200992,375,4077.33,2025-01-25 15:03:52
PO502665,SUPP80129,PROD203040,500,2088.71,2025-11-19 15:23:32
PO502666,SUPP80787,PROD203955,271,3160.55,2023-12-19 01:30:09
PO502667,SUPP80550,PROD200019,421,4685.36,2024-10-27 13:45:55
PO502668,SUPP80273,PROD203895,335,4662.09,2024-12-14 01:01:47
PO502669,SUPP80861,PROD204033,256,1469.2,2025-07-10 18:23:38
PO502670,SUPP80598,PROD204943,477,4779.98,2024-05-17 03:57:37
PO502671,SUPP80087,PROD203403,432,224.62,2025-05-29 17:50:55
PO502672,SUPP80015,PROD203187,421,1295.62,2024-11-20 02:48:11
PO502673,SUPP80762,PROD202922,380,3419.33,2023-01-27 06:25:05
PO502674,SUPP80876,PROD200676,232,1266.35,2023-01-27 06:03:53
PO502675,SUPP80889,PROD201104,73,2059.12,2025-06-15 01:42:58
PO502676,SUPP80391,PROD200812,420,2167.44,2023-07-09 02:45:14
PO502677,SUPP80433,PROD202262,417,1690.02,2024-03-12 03:16:20
PO502678,SUPP80788,PROD201819,149,4195.21,2023-12-05 12:51:59
PO502679,SUPP80757,PROD201831,379,1962.89,2024-12-03 21:06:16
PO502680,SUPP80962,PROD202212,333,2521.92,2024-07-19 23:01:04
PO502681,SUPP80833,PROD202626,89,341.89,2024-08-11 11:27:12
PO502682,SUPP80177,PROD200602,203,4287.92,2025-12-24 19:58:28
PO502683,SUPP80223,PROD204057,370,4182.99,2025-03-25 16:06:40
PO502684,SUPP80289,PROD201567,437,1660.89,2023-05-03 22:40:56
PO502685,SUPP80690,PROD202900,308,2564.94,2024-07-27 20:22:59
PO502686,SUPP80363,PROD204775,67,1317.53,2024-04-28 14:43:32
PO502687,SUPP80631,PROD203370,330,2604.39,2023-06-09 15:01:45
PO502688,SUPP80823,PROD204197,241,1943.56,2024-03-06 08:50:22
PO502689,SUPP80161,PROD201943,122,888.86,2023-01-24 00:39:17
PO502690,SUPP80902,PROD204752,121,3351.5,2025-11-17 07:03:49
PO502691,SUPP80603,PROD201904,258,3113.77,2025-06-21 17:22:57
PO502692,SUPP80816,PROD203562,277,4262.91,2025-01-12 17:25:28
PO502693,SUPP80609,PROD204258,195,1626.01,2025-11-06 07:59:06
PO502694,SUPP80553,PROD202930,184,616.62,2024-05-04 19:47:24
PO502695,SUPP80356,PROD202212,314,2373.47,2023-01-12 17:20:43
PO502696,SUPP80231,PROD203207,84,1384.29,2023-10-11 09:50:14
PO502697,SUPP80219,PROD203262,62,839.03,2025-06-11 04:29:42
PO502698,SUPP80230,PROD203758,44,3491.05,2024-09-26 07:20:20
PO502699,SUPP80271,PROD203672,410,4495.83,2024-06-15 19:47:02
PO502700,SUPP80721,PROD204537,138,4730.74,2024-03-28 12:51:15
PO502701,SUPP80895,PROD202371,132,1278.07,2023-04-24 11:45:44
PO502702,SUPP80395,PROD202594,25,1797.18,2023-04-27 11:22:18
PO502703,SUPP80482,PROD204648,345,2820.14,2025-06-18 09:33:55
PO502704,SUPP80608,PROD201867,290,3242.87,2024-10-01 07:17:20
PO502705,SUPP80245,PROD201454,428,1045.72,2025-06-20 09:10:55
PO502706,SUPP80810,PROD201442,342,1856.91,2024-11-22 04:45:25
PO502707,SUPP80022,PROD203749,394,1679.91,2025-03-21 02:18:34
PO502708,SUPP80915,PROD200039,255,1160.94,2024-11-23 00:51:05
PO502709,SUPP80938,PROD200235,351,671.55,2023-10-24 09:31:22
PO502710,SUPP80055,PROD203897,271,2045.35,2024-07-01 04:33:53
PO502711,SUPP80537,PROD204468,35,1636.16,2023-04-25 00:57:08
PO502712,SUPP80494,PROD202358,219,1738.05,2023-06-20 04:25:48
PO502713,SUPP80227,PROD202634,289,735.12,2024-10-22 07:53:49
PO502714,SUPP80617,PROD203056,88,3691.97,2024-02-18 19:17:58
PO502715,SUPP80491,PROD202261,173,119.27,2025-03-25 01:41:24
PO502716,SUPP80429,PROD200557,221,4574.9,2024-03-30 00:23:06
