product_id,sku,product_name,brand,category,sub_category,unit_price,uom,pack_size,created_at
PROD202828,SKU302828,Paint_2828,AsianPaints,Enamel,Floor,160.45,Liter,4L,2025-04-30 10:12:48
PROD202829,SKU302829,Paint_2829,Dulux,Industrial,Floor,944.54,Liter,20L,2025-11-05 06:50:27
PROD202830,SKU302830,Paint_2830,Dulux,Enamel,Metal,2259.39,Liter,4L,2025-08-05 23:26:57
PROD202831,SKU302831,Paint_2831,Nerolac,Enamel,Floor,1327.36,Liter,20L,2023-04-25 20:10:40
PROD202832,SKU302832,Paint_2832,AsianPaints,Primer,Interior,626.82,Liter,4L,2024-06-26 01:39:17
PROD202833,SKU302833,Paint_2833,Shalimar,Texture,Floor,441.48,Liter,10L,2023-10-09 16:14:02
PROD202834,SKU302834,Paint_2834,Dulux,Primer,Wood,1213.72,Liter,10L,2025-08-08 01:48:32
PROD202835,SKU302835,Paint_2835,Dulux,Enamel,Interior,2288.34,Liter,4L,2024-05-31 04:31:37
PROD202836,SKU302836,Paint_2836,Shalimar,Industrial,Exterior,714.55,Liter,20L,2024-03-31 21:54:06
PROD202837,SKU302837,Paint_2837,Shalimar,Industrial,Wood,310.09,Liter,4L,2025-05-26 16:03:50
PROD202838,SKU302838,Paint_2838,AsianPaints,Emulsion,Exterior,1205.41,Liter,4L,2025-05-06 19:37:44
PROD202839,SKU302839,Paint_2839,Dulux,Emulsion,Exterior,1207.25,Liter,20L,2023-10-19 19:47:01
PROD202840,SKU302840,Paint_2840,Berger,Primer,Wood,1127.5,Liter,4L,2025-07-20 20:19:07
PROD202841,SKU302841,Paint_2841,Shalimar,Industrial,Floor,1551.65,Liter,1L,2024-10-19 19:00:28
PROD202842,SKU302842,Paint_2842,Berger,Industrial,Interior,954.89,Liter,1L,2023-07-13 15:30:14
PROD202843,SKU302843,Paint_2843,AsianPaints,Enamel,Metal,2439.75,Liter,20L,2024-02-19 18:25:38
PROD202844,SKU302844,Paint_2844,AsianPaints,Emulsion,Interior,2441.52,Liter,10L,2023-12-13 17:01:11
PROD202845,SKU302845,Paint_2845,Berger,Industrial,Floor,1889.23,Liter,4L,2023-04-04 06:43:34
PROD202846,SKU302846,Paint_2846,Berger,Industrial,Interior,1865.91,Liter,4L,2025-01-06 13:30:04
PROD202847,SKU302847,Paint_2847,Nerolac,Industrial,Metal,169.49,Liter,20L,2023-11-06 11:18:19
PROD202848,SKU302848,Paint_2848,Nerolac,Enamel,Metal,1912.12,Liter,20L,2024-12-24 21:45:24
PROD202849,SKU302849,Paint_2849,Nerolac,Emulsion,Interior,1982.28,Liter,4L,2025-06-17 22:27:45
PROD202850,SKU302850,Paint_2850,Dulux,Enamel,Metal,2454.37,Liter,20L,2023-07-18 13:58:33
PROD202851,SKU302851,Paint_2851,Nerolac,Industrial,Metal,887.17,Liter,20L,2023-12-10 15:01:39
PROD202852,SKU302852,Paint_2852,Dulux,Enamel,Metal,378.61,Liter,10L,2023-01-03 02:54:07
PROD202853,SKU302853,Paint_2853,Dulux,Enamel,Wood,456.36,Liter,10L,2025-09-12 11:32:52
PROD202854,SKU302854,Paint_2854,Berger,Industrial,Exterior,2204.17,Liter,1L,2024-10-02 04:13:56
PROD202855,SKU302855,Paint_2855,Shalimar,Industrial,Wood,332.08,Liter,10L,2023-12-26 00:19:58
PROD202856,SKU302856,Paint_2856,Nerolac,Enamel,Exterior,1761.87,Liter,10L,2024-04-01 19:43:04
PROD202857,SKU302857,Paint_2857,Dulux,Primer,Interior,687.45,Liter,10L,2023-05-20 07:06:54
PROD202858,SKU302858,Paint_2858,Dulux,Texture,Wood,334.86,Liter,10L,2023-10-07 04:53:46
PROD202859,SKU302859,Paint_2859,Shalimar,Texture,Metal,2278.11,Liter,4L,2024-03-16 03:59:48
PROD202860,SKU302860,Paint_2860,Shalimar,Texture,Metal,2155.64,Liter,4L,2023-09-06 09:12:22
PROD202861,SKU302861,Paint_2861,Berger,Industrial,Interior,125.57,Liter,1L,2025-08-09 18:23:59
PROD202862,SKU302862,Paint_2862,Dulux,Industrial,Interior,2446.74,Liter,10L,2025-01-15 19:59:48
PROD202863,SKU302863,Paint_2863,Berger,Industrial,Wood,2310.84,Liter,20L,2024-11-18 22:12:58
PROD202864,SKU302864,Paint_2864,AsianPaints,Primer,Floor,224.99,Liter,10L,2023-03-15 15:57:16
PROD202865,SKU302865,Paint_2865,Dulux,Enamel,Metal,1866.57,Liter,4L,2024-12-25 12:50:40
PROD202866,SKU302866,Paint_2866,Berger,Texture,Floor,970.71,Liter,1L,2024-06-02 18:46:06
PROD202867,SKU302867,Paint_2867,Nerolac,Primer,Wood,956.5,Liter,4L,2024-12-03 21:17:40
PROD202868,SKU302868,Paint_2868,AsianPaints,Emulsion,Exterior,575.98,Liter,4L,2023-08-07 04:24:26
PROD202869,SKU302869,Paint_2869,Shalimar,Industrial,Wood,292.37,Liter,4L,2025-08-16 00:06:18
PROD202870,SKU302870,Paint_2870,Shalimar,Texture,Metal,2145.35,Liter,10L,2025-09-09 19:32:18
PROD202871,SKU302871,Paint_2871,AsianPaints,Primer,Wood,1299.09,Liter,10L,2025-12-26 18:07:46
PROD202872,SKU302872,Paint_2872,Dulux,Emulsion,Floor,429.42,Liter,20L,2025-01-05 00:06:09
PROD202873,SKU302873,Paint_2873,Dulux,Enamel,Exterior,2491.91,Liter,20L,2025-09-21 19:50:43
PROD202874,SKU302874,Paint_2874,Berger,Primer,Floor,264.27,Liter,1L,2025-10-05 06:02:19
PROD202875,SKU302875,Paint_2875,Berger,Enamel,Metal,1264.65,Liter,1L,2025-01-12 21:49:10
PROD202876,SKU302876,Paint_2876,Berger,Industrial,Wood,1189.36,Liter,1L,2024-03-22 01:27:58
PROD202877,SKU302877,Paint_2877,Dulux,Enamel,Floor,361.12,Liter,1L,2023-05-03 16:08:02
PROD202878,SKU302878,Paint_2878,Shalimar,Texture,Floor,1963.9,Liter,20L,2023-06-12 22:30:29
PROD202879,SKU302879,Paint_2879,Shalimar,Enamel,Interior,1386.02,Liter,10L,2023-01-30 15:56:03
PROD202880,SKU302880,Paint_2880,Berger,Emulsion,Exterior,1618.35,Liter,20L,2025-11-14 14:54:01
PROD202881,SKU302881,Paint_2881,Nerolac,Enamel,Floor,388.95,Liter,20L,2024-06-25 18:05:39
PROD202882,SKU302882,Paint_2882,Berger,Industrial,Metal,1899.62,Liter,20L,2025-06-25 12:20:27
PROD202883,SKU302883,Paint_2883,Dulux,Texture,Wood,1705.45,Liter,10L,2024-04-06 06:02:55
PROD202884,SKU302884,Paint_2884,Nerolac,Emulsion,Interior,1195.25,Liter,20L,2025-10-01 19:16:11
PROD202885,SKU302885,Paint_2885,Nerolac,Industrial,Exterior,802.38,Liter,10L,2025-10-14 10:48:41
PROD202886,SKU302886,Paint_2886,Dulux,Industrial,Exterior,2461.7,Liter,20L,2024-09-22 17:41:35
PROD202887,SKU302887,Paint_2887,Nerolac,Primer,Wood,2466.27,Liter,1L,2025-03-03 02:56:47
PROD202888,SKU302888,Paint_2888,AsianPaints,Emulsion,Metal,2371.07,Liter,4L,2024-08-11 10:06:50
PROD202889,SKU302889,Paint_2889,Nerolac,Emulsion,Exterior,1753.03,Liter,10L,2025-03-18 15:43:35
PROD202890,SKU302890,Paint_2890,Nerolac,Primer,Wood,1135.88,Liter,4L,2025-12-11 15:17:15
PROD202891,SKU302891,Paint_2891,Nerolac,Primer,Metal,2070.07,Liter,4L,2024-06-20 22:08:03
PROD202892,SKU302892,Paint_2892,Dulux,Primer,Wood,1385.44,Liter,10L,2023-12-01 06:05:55
PROD202893,SKU302893,Paint_2893,Berger,Primer,Exterior,1994.72,Liter,20L,2025-09-24 07:52:42
PROD202894,SKU302894,Paint_2894,Dulux,Enamel,Exterior,2483.52,Liter,20L,2023-12-17 06:39:11
PROD202895,SKU302895,Paint_2895,AsianPaints,Industrial,Floor,1025.11,Liter,4L,2023-05-11 21:15:56
PROD202896,SKU302896,Paint_2896,Berger,Emulsion,Wood,988.7,Liter,1L,2024-06-17 22:03:55
PROD202897,SKU302897,Paint_2897,AsianPaints,Primer,Wood,734.08,Liter,10L,2024-12-09 02:33:26
PROD202898,SKU302898,Paint_2898,Berger,Enamel,Exterior,1712.94,Liter,4L,2023-01-21 22:23:46
PROD202899,SKU302899,Paint_2899,Nerolac,Enamel,Exterior,424.49,Liter,4L,2024-01-06 14:43:03
PROD202900,SKU302900,Paint_2900,Nerolac,Industrial,Interior,671.49,Liter,1L,2025-10-16 22:19:55
PROD202901,SKU302901,Paint_2901,Nerolac,Texture,Floor,1933.29,Liter,4L,2024-09-26 20:08:09
PROD202902,SKU302902,Paint_2902,AsianPaints,Enamel,Floor,408.49,Liter,1L,2024-12-14 05:11:36
PROD202903,SKU302903,Paint_2903,Berger,Texture,Metal,2321.26,Liter,1L,2025-11-03 11:43:50
PROD202904,SKU302904,Paint_2904,Berger,Emulsion,Metal,1421.76,Liter,20L,2025-11-21 14:33:36
PROD202905,SKU302905,Paint_2905,Berger,Emulsion,Interior,1863.08,Liter,10L,2025-05-12 02:26:44
PROD202906,SKU302906,Paint_2906,AsianPaints,Texture,Interior,1809.77,Liter,10L,2023-09-04 15:50:44
PROD202907,SKU302907,Paint_2907,Berger,Enamel,Exterior,1638.92,Liter,10L,2025-07-31 09:34:29
PROD202908,SKU302908,Paint_2908,AsianPaints,Emulsion,Wood,1036.9,Liter,10L,2025-04-02 12:49:15
PROD202909,SKU302909,Paint_2909,AsianPaints,Texture,Metal,480.7,Liter,10L,2024-12-03 19:23:23
PROD202910,SKU302910,Paint_2910,Berger,Enamel,Interior,659.53,Liter,4L,2025-09-13 03:18:24
PROD202911,SKU302911,Paint_2911,AsianPaints,Industrial,Exterior,753.3,Liter,10L,2023-06-27 18:36:34
PROD202912,SKU302912,Paint_2912,Nerolac,Enamel,Interior,1029.95,Liter,10L,2025-06-16 23:16:31
PROD202913,SKU302913,Paint_2913,Berger,Enamel,Wood,767.87,Liter,10L,2025-07-23 02:21:52
PROD202914,SKU302914,Paint_2914,Dulux,Enamel,Wood,372.93,Liter,20L,2025-07-02 23:24:38
PROD202915,SKU302915,Paint_2915,Shalimar,Texture,Metal,1297.98,Liter,4L,2024-03-28 22:15:44
PROD202916,SKU302916,Paint_2916,Nerolac,Primer,Exterior,1447.07,Liter,10L,2024-11-18 04:05:57
PROD202917,SKU302917,Paint_2917,Nerolac,Emulsion,Exterior,849.24,Liter,20L,2025-03-16 14:00:48
PROD202918,SKU302918,Paint_2918,Dulux,Emulsion,Exterior,1563.37,Liter,1L,2024-07-28 18:37:00
PROD202919,SKU302919,Paint_2919,Shalimar,Emulsion,Metal,1020.27,Liter,4L,2025-08-27 21:51:31
PROD202920,SKU302920,Paint_2920,Nerolac,Texture,Exterior,1140.22,Liter,20L,2025-01-03 03:58:00
PROD202921,SKU302921,Paint_2921,AsianPaints,Texture,Exterior,428.02,Liter,4L,2024-10-02 01:13:47
PROD202922,SKU302922,Paint_2922,Nerolac,Industrial,Floor,2212.89,Liter,4L,2023-01-11 09:33:05
PROD202923,SKU302923,Paint_2923,Shalimar,Primer,Interior,1002.07,Liter,20L,2023-08-25 18:28:56
PROD202924,SKU302924,Paint_2924,Berger,Industrial,Interior,270.52,Liter,1L,2023-11-02 02:23:43
PROD202925,SKU302925,Paint_2925,AsianPaints,Texture,Wood,558.2,Liter,4L,2024-02-02 04:31:26
PROD202926,SKU302926,Paint_2926,Shalimar,Enamel,Interior,542.34,Liter,1L,2023-01-12 00:51:17
PROD202927,SKU302927,Paint_2927,Shalimar,Texture,Floor,1155.19,Liter,10L,2024-02-12 05:13:32
PROD202928,SKU302928,Paint_2928,Shalimar,Primer,Wood,1583.12,Liter,20L,2025-10-31 12:52:42
PROD202929,SKU302929,Paint_2929,Dulux,Enamel,Exterior,1809.26,Liter,20L,2024-02-27 19:10:40
PROD202930,SKU302930,Paint_2930,Dulux,Industrial,Floor,386.16,Liter,4L,2023-02-17 17:07:36
PROD202931,SKU302931,Paint_2931,AsianPaints,Emulsion,Wood,1347.94,Liter,4L,2024-06-12 14:06:08
PROD202932,SKU302932,Paint_2932,Dulux,Emulsion,Wood,456.48,Liter,4L,2025-05-09 07:20:34
PROD202933,SKU302933,Paint_2933,AsianPaints,Emulsion,Interior,855.26,Liter,4L,2024-03-08 17:09:46
PROD202934,SKU302934,Paint_2934,Dulux,Emulsion,Interior,878.33,Liter,1L,2025-12-25 01:15:06
PROD202935,SKU302935,Paint_2935,Dulux,Enamel,Floor,915.96,Liter,10L,2024-11-27 05:26:05
PROD202936,SKU302936,Paint_2936,Shalimar,Industrial,Wood,271.57,Liter,20L,2025-02-05 06:53:17
PROD202937,SKU302937,Paint_2937,AsianPaints,Industrial,Metal,297.53,Liter,1L,2024-09-07 04:38:35
PROD202938,SKU302938,Paint_2938,Dulux,Texture,Metal,1764.53,Liter,1L,2023-09-26 21:00:05
PROD202939,SKU302939,Paint_2939,Dulux,Texture,Wood,2141.58,Liter,4L,2025-11-18 05:11:19
PROD202940,SKU302940,Paint_2940,AsianPaints,Industrial,Metal,2028.15,Liter,1L,2024-11-01 05:17:22
PROD202941,SKU302941,Paint_2941,Berger,Industrial,Metal,1180.44,Liter,20L,2024-06-11 17:01:31
PROD202942,SKU302942,Paint_2942,Nerolac,Industrial,Metal,1090.98,Liter,1L,2025-03-11 08:50:21
PROD202943,SKU302943,Paint_2943,Berger,Primer,Floor,1790.91,Liter,4L,2024-08-17 15:44:33
PROD202944,SKU302944,Paint_2944,Shalimar,Enamel,Wood,624.07,Liter,4L,2024-05-01 23:28:20
PROD202945,SKU302945,Paint_2945,Shalimar,Primer,Interior,220.15,Liter,1L,2025-03-25 12:59:09
PROD202946,SKU302946,Paint_2946,AsianPaints,Texture,Metal,1183.48,Liter,10L,2024-11-19 23:21:43
PROD202947,SKU302947,Paint_2947,Shalimar,Industrial,Exterior,1700.42,Liter,20L,2025-02-28 09:14:44
PROD202948,SKU302948,Paint_2948,AsianPaints,Enamel,Interior,2274.14,Liter,4L,2023-12-11 13:14:26
PROD202949,SKU302949,Paint_2949,Nerolac,Enamel,Exterior,1474.4,Liter,20L,2023-06-10 12:13:41
PROD202950,SKU302950,Paint_2950,Berger,Industrial,Interior,1602.48,Liter,20L,2025-10-04 15:15:24
PROD202951,SKU302951,Paint_2951,Nerolac,Enamel,Exterior,1910.01,Liter,4L,2025-12-21 07:52:04
PROD202952,SKU302952,Paint_2952,Shalimar,Industrial,Floor,1866.29,Liter,1L,2025-10-06 03:00:19
PROD202953,SKU302953,Paint_2953,Shalimar,Enamel,Metal,1103.97,Liter,10L,2023-04-08 06:29:49
PROD202954,SKU302954,Paint_2954,AsianPaints,Texture,Metal,1318.98,Liter,1L,2025-12-13 03:46:15
PROD202955,SKU302955,Paint_2955,Nerolac,Texture,Wood,1511.02,Liter,1L,2025-05-30 08:26:30
PROD202956,SKU302956,Paint_2956,Shalimar,Primer,Exterior,2280.79,Liter,4L,2025-02-04 12:21:15
PROD202957,SKU302957,Paint_2957,Shalimar,Emulsion,Exterior,572.75,Liter,20L,2023-06-19 04:41:25
PROD202958,SKU302958,Paint_2958,AsianPaints,Primer,Interior,203.75,Liter,1L,2024-09-24 18:17:31
PROD202959,SKU302959,Paint_2959,Dulux,Emulsion,Floor,1078.33,Liter,1L,2025-01-09 18:04:10
PROD202960,SKU302960,Paint_2960,Shalimar,Texture,Metal,348.44,Liter,10L,2025-04-19 13:03:34
PROD202961,SKU302961,Paint_2961,Shalimar,Texture,Metal,281.29,Liter,10L,2024-07-15 11:38:23
PROD202962,SKU302962,Paint_2962,Nerolac,Emulsion,Wood,1598.3,Liter,10L,2024-05-01 12:12:29
PROD202963,SKU302963,Paint_2963,Berger,Emulsion,Metal,1136.1,Liter,20L,2025-03-02 14:16:05
PROD202964,SKU302964,Paint_2964,Nerolac,Industrial,Metal,1928.51,Liter,20L,2025-06-29 02:44:19
PROD202965,SKU302965,Paint_2965,AsianPaints,Texture,Floor,1279.39,Liter,20L,2025-04-04 21:35:26
PROD202966,SKU302966,Paint_2966,Shalimar,Texture,Wood,1017.82,Liter,4L,2025-10-29 17:27:02
PROD202967,SKU302967,Paint_2967,Berger,Texture,Interior,1860.53,Liter,10L,2023-01-10 22:37:22
PROD202968,SKU302968,Paint_2968,Nerolac,Texture,Metal,1078.95,Liter,20L,2024-12-16 10:32:40
PROD202969,SKU302969,Paint_2969,Berger,Industrial,Metal,2436.73,Liter,10L,2023-04-20 02:43:10
PROD202970,SKU302970,Paint_2970,AsianPaints,Enamel,Wood,1567.5,Liter,10L,2024-09-02 14:19:33
PROD202971,SKU302971,Paint_2971,Dulux,Primer,Metal,1706.27,Liter,10L,2024-05-25 05:36:27
PROD202972,SKU302972,Paint_2972,AsianPaints,Industrial,Metal,2105.56,Liter,4L,2025-11-14 10:47:32
PROD202973,SKU302973,Paint_2973,Shalimar,Texture,Floor,1259.55,Liter,20L,2023-10-21 16:12:22
PROD202974,SKU302974,Paint_2974,AsianPaints,Texture,Wood,586.49,Liter,4L,2024-04-14 16:27:07
PROD202975,SKU302975,Paint_2975,Dulux,Emulsion,Exterior,1256.77,Liter,1L,2025-09-23 23:26:35
PROD202976,SKU302976,Paint_2976,Nerolac,Emulsion,Interior,540.55,Liter,20L,2023-12-16 01:38:46
PROD202977,SKU302977,Paint_2977,Nerolac,Enamel,Interior,705.78,Liter,20L,2023-04-07 06:40:41
PROD202978,SKU302978,Paint_2978,Nerolac,Enamel,Wood,1454.39,Liter,4L,2023-05-08 11:54:24
PROD202979,SKU302979,Paint_2979,Dulux,Industrial,Interior,106.26,Liter,4L,2023-11-21 02:19:08
PROD202980,SKU302980,Paint_2980,Shalimar,Emulsion,Wood,1557.04,Liter,1L,2024-10-21 15:00:26
PROD202981,SKU302981,Paint_2981,Dulux,Industrial,Wood,789.82,Liter,1L,2023-07-04 04:31:16
PROD202982,SKU302982,Paint_2982,Dulux,Industrial,Interior,1171.18,Liter,4L,2023-02-22 18:42:53
PROD202983,SKU302983,Paint_2983,AsianPaints,Industrial,Exterior,2452.52,Liter,10L,2025-06-19 04:29:49
PROD202984,SKU302984,Paint_2984,Dulux,Emulsion,Exterior,786.72,Liter,10L,2023-03-30 20:16:17
PROD202985,SKU302985,Paint_2985,AsianPaints,Industrial,Floor,1867.32,Liter,10L,2023-10-16 09:46:41
PROD202986,SKU302986,Paint_2986,Berger,Texture,Floor,2305.95,Liter,4L,2024-10-12 01:02:15
PROD202987,SKU302987,Paint_2987,Nerolac,Enamel,Exterior,2468.49,Liter,20L,2023-04-03 15:52:23
PROD202988,SKU302988,Paint_2988,Nerolac,Emulsion,Floor,1562.68,Liter,10L,2024-12-22 00:46:27
PROD202989,SKU302989,Paint_2989,Shalimar,Enamel,Exterior,2114.05,Liter,4L,2025-01-09 13:19:29
PROD202990,SKU302990,Paint_2990,AsianPaints,Industrial,Interior,1199.06,Liter,10L,2025-05-23 01:35:06
PROD202991,SKU302991,Paint_2991,Berger,Emulsion,Interior,1122.39,Liter,10L,2023-04-30 15:00:57
PROD202992,SKU302992,Paint_2992,Shalimar,Primer,Floor,124.1,Liter,4L,2025-12-09 14:06:31
PROD202993,SKU302993,Paint_2993,AsianPaints,Enamel,Interior,533.26,Liter,20L,2025-04-01 01:45:58
PROD202994,SKU302994,Paint_2994,Dulux,Enamel,Interior,368.75,Liter,4L,2023-04-27 05:41:21
PROD202995,SKU302995,Paint_2995,Berger,Texture,Metal,1791.82,Liter,10L,2025-12-13 14:40:39
PROD202996,SKU302996,Paint_2996,Shalimar,Industrial,Wood,1881.03,Liter,10L,2024-02-27 15:04:18
PROD202997,SKU302997,Paint_2997,Berger,Industrial,Floor,114.51,Liter,1L,2024-06-15 10:52:47
PROD202998,SKU302998,Paint_2998,AsianPaints,Primer,Interior,126.23,Liter,10L,2023-03-15 22:17:44
PROD202999,SKU302999,Paint_2999,Nerolac,Texture,Wood,803.48,Liter,1L,2023-01-11 09:36:01
PROD203000,SKU303000,Paint_3000,Dulux,Primer,Interior,1468.33,Liter,4L,2023-01-23 13:38:16
PROD203001,SKU303001,Paint_3001,Dulux,Industrial,Metal,2252.43,Liter,20L,2024-08-01 23:03:26
PROD203002,SKU303002,Paint_3002,AsianPaints,Texture,Metal,2263.1,Liter,20L,2023-07-30 17:14:39
PROD203003,SKU303003,Paint_3003,Berger,Emulsion,Floor,178.58,Liter,1L,2024-01-16 11:48:26
PROD203004,SKU303004,Paint_3004,Dulux,Texture,Floor,1679.16,Liter,1L,2023-10-14 18:34:02
PROD203005,SKU303005,Paint_3005,Dulux,Primer,Metal,769.15,Liter,1L,2025-03-24 09:02:41
PROD203006,SKU303006,Paint_3006,Dulux,Texture,Exterior,1211.62,Liter,10L,2024-10-30 09:35:13
PROD203007,SKU303007,Paint_3007,Berger,Industrial,Exterior,2241.41,Liter,10L,2024-02-13 14:28:07
PROD203008,SKU303008,Paint_3008,Dulux,Enamel,Metal,2023.22,Liter,20L,2025-04-24 17:49:03
PROD203009,SKU303009,Paint_3009,Shalimar,Texture,Exterior,1596.45,Liter,1L,2023-09-28 15:39:27
PROD203010,SKU303010,Paint_3010,Berger,Primer,Wood,1196.25,Liter,10L,2023-09-08 16:26:16
PROD203011,SKU303011,Paint_3011,Berger,Primer,Metal,1676.61,Liter,10L,2024-12-06 05:08:18
PROD203012,SKU303012,Paint_3012,Berger,Enamel,Exterior,788.75,Liter,20L,2024-03-13 17:03:26
PROD203013,SKU303013,Paint_3013,Nerolac,Industrial,Metal,2358.29,Liter,20L,2025-11-16 20:25:08
PROD203014,SKU303014,Paint_3014,Shalimar,Texture,Wood,1249.01,Liter,4L,2024-09-07 14:55:46
PROD203015,SKU303015,Paint_3015,AsianPaints,Texture,Wood,299.13,Liter,10L,2023-04-10 08:39:45
PROD203016,SKU303016,Paint_3016,AsianPaints,Primer,Metal,1170.89,Liter,10L,2024-01-22 17:40:18
PROD203017,SKU303017,Paint_3017,Nerolac,Industrial,Floor,595.36,Liter,1L,2023-08-22 16:59:36
PROD203018,SKU303018,Paint_3018,Nerolac,Primer,Interior,773.17,Liter,4L,2025-01-27 21:52:49
PROD203019,SKU303019,Paint_3019,Shalimar,Industrial,Wood,543.22,Liter,20L,2024-09-11 08:38:38
PROD203020,SKU303020,Paint_3020,Berger,Primer,Floor,1196.66,Liter,4L,2024-09-18 15:11:50
PROD203021,SKU303021,Paint_3021,AsianPaints,Texture,Metal,745.14,Liter,10L,2024-07-20 16:55:34
PROD203022,SKU303022,Paint_3022,AsianPaints,Texture,Exterior,1763.07,Liter,4L,2025-11-12 08:21:36
PROD203023,SKU303023,Paint_3023,Nerolac,Enamel,Wood,1922.22,Liter,1L,2024-07-19 12:00:05
PROD203024,SKU303024,Paint_3024,Nerolac,Enamel,Metal,1850.22,Liter,1L,2024-01-26 15:32:49
PROD203025,SKU303025,Paint_3025,AsianPaints,Enamel,Floor,1227.87,Liter,10L,2024-08-02 17:50:49
PROD203026,SKU303026,Paint_3026,AsianPaints,Industrial,Interior,1068.32,Liter,20L,2025-08-24 04:59:59
PROD203027,SKU303027,Paint_3027,Dulux,Enamel,Wood,1380.92,Liter,4L,2024-12-21 15:45:50
PROD203028,SKU303028,Paint_3028,AsianPaints,Primer,Interior,211.5,Liter,10L,2024-06-28 13:44:49
PROD203029,SKU303029,Paint_3029,Berger,Primer,Interior,1529.61,Liter,4L,2023-06-14 21:33:22
PROD203030,SKU303030,Paint_3030,Shalimar,Enamel,Interior,1357.37,Liter,4L,2025-04-08 09:24:55
PROD203031,SKU303031,Paint_3031,Berger,Primer,Wood,1026.06,Liter,10L,2024-03-07 01:56:19
PROD203032,SKU303032,Paint_3032,AsianPaints,Enamel,Metal,1525.09,Liter,20L,2024-05-17 13:12:01
PROD203033,SKU303033,Paint_3033,Dulux,Primer,Metal,2153.58,Liter,20L,2024-03-01 03:35:37
PROD203034,SKU303034,Paint_3034,Shalimar,Primer,Interior,278.46,Liter,10L,2024-01-22 01:43:29
PROD203035,SKU303035,Paint_3035,Shalimar,Texture,Exterior,1256.82,Liter,20L,2023-11-29 12:09:40
PROD203036,SKU303036,Paint_3036,Dulux,Industrial,Metal,871.97,Liter,20L,2023-11-12 22:14:42
PROD203037,SKU303037,Paint_3037,Nerolac,Enamel,Metal,1548.39,Liter,1L,2025-08-04 02:09:55
PROD203038,SKU303038,Paint_3038,Dulux,Emulsion,Floor,2222.89,Liter,4L,2024-08-09 03:08:42
PROD203039,SKU303039,Paint_3039,AsianPaints,Texture,Wood,806.88,Liter,10L,2024-07-22 02:35:33
PROD203040,SKU303040,Paint_3040,AsianPaints,Industrial,Metal,2203.79,Liter,20L,2025-01-29 12:28:55
PROD203041,SKU303041,Paint_3041,Shalimar,Industrial,Wood,1409.47,Liter,4L,2024-01-10 21:51:58
PROD203042,SKU303042,Paint_3042,Dulux,Enamel,Metal,318.44,Liter,10L,2024-09-07 11:47:35
PROD203043,SKU303043,Paint_3043,Shalimar,Texture,Floor,330.44,Liter,10L,2024-08-06 22:24:43
PROD203044,SKU303044,Paint_3044,AsianPaints,Texture,Interior,1193.55,Liter,4L,2023-04-17 13:09:46
PROD203045,SKU303045,Paint_3045,Nerolac,Emulsion,Metal,2028.75,Liter,4L,2023-01-23 23:34:27
PROD203046,SKU303046,Paint_3046,Shalimar,Emulsion,Floor,1512.47,Liter,10L,2023-08-25 13:53:47
PROD203047,SKU303047,Paint_3047,Dulux,Texture,Metal,2410.68,Liter,1L,2023-06-19 18:49:24
PROD203048,SKU303048,Paint_3048,Dulux,Enamel,Metal,270.92,Liter,4L,2023-12-06 20:48:32
PROD203049,SKU303049,Paint_3049,Shalimar,Enamel,Floor,347.86,Liter,1L,2025-03-18 10:01:15
PROD203050,SKU303050,Paint_3050,Berger,Primer,Metal,1992.35,Liter,1L,2024-05-26 09:51:28
PROD203051,SKU303051,Paint_3051,Berger,Primer,Exterior,2036.81,Liter,20L,2024-09-03 02:05:53
PROD203052,SKU303052,Paint_3052,Nerolac,Enamel,Metal,1818.04,Liter,10L,2025-12-03 11:45:37
PROD203053,SKU303053,Paint_3053,AsianPaints,Emulsion,Wood,1636.61,Liter,4L,2025-06-17 03:54:56
PROD203054,SKU303054,Paint_3054,Shalimar,Primer,Metal,483.16,Liter,20L,2023-03-20 19:47:30
PROD203055,SKU303055,Paint_3055,Berger,Industrial,Interior,503.86,Liter,1L,2025-04-08 01:43:09
PROD203056,SKU303056,Paint_3056,Berger,Enamel,Wood,789.69,Liter,4L,2025-10-14 19:54:04
PROD203057,SKU303057,Paint_3057,AsianPaints,Texture,Exterior,213.8,Liter,1L,2025-06-09 14:26:39
PROD203058,SKU303058,Paint_3058,Dulux,Primer,Exterior,2121.01,Liter,4L,2025-07-21 17:49:00
PROD203059,SKU303059,Paint_3059,Nerolac,Enamel,Metal,1240.63,Liter,10L,2024-08-15 23:40:33
PROD203060,SKU303060,Paint_3060,AsianPaints,Texture,Wood,799.76,Liter,20L,2025-03-20 18:30:38
PROD203061,SKU303061,Paint_3061,AsianPaints,Primer,Metal,698.67,Liter,10L,2024-04-22 19:22:24
PROD203062,SKU303062,Paint_3062,Nerolac,Texture,Wood,2089.23,Liter,1L,2024-04-09 18:45:23
PROD203063,SKU303063,Paint_3063,Dulux,Industrial,Exterior,1546.88,Liter,20L,2024-05-26 18:38:45
PROD203064,SKU303064,Paint_3064,Shalimar,Primer,Exterior,584.51,Liter,10L,2024-04-08 10:43:06
PROD203065,SKU303065,Paint_3065,Berger,Enamel,Wood,1290.72,Liter,1L,2023-06-04 14:28:03
PROD203066,SKU303066,Paint_3066,Shalimar,Industrial,Exterior,1157.15,Liter,1L,2025-04-14 18:18:28
