sale_id,customer_id,customer_type,product_id,store_id,distributor_id,dealer_id,brand_store_id,supplier_id,division,quantity,sale_amount,discount_amount,sale_ts,channel
SALE2011369,CUST101039,Organization,PROD200899,STORE50622,DIST31912,DEAL40508,BRAND20408,SUPP80881,Retail,11,32462.89,152.38,2025-10-21 22:00:43,Online
SALE2011370,CUST102155,Organization,PROD204437,STORE51460,DIST30270,DEAL40882,BRAND20683,SUPP80780,Dealers,20,42288.49,101.47,2023-06-14 21:15:39,Project
SALE2011371,CUST102527,Individual,PROD202902,STORE51545,DIST31835,DEAL41206,BRAND20347,SUPP80615,LocalShop,4,1396.16,6.18,2025-08-20 06:08:39,Offline
SALE2011372,CUST104072,Organization,PROD200308,STORE51799,DIST31276,DEAL40206,BRAND20505,SUPP80112,LocalShop,24,36393.3,183.27,2024-02-14 08:33:35,Offline
SALE2011373,CUST104014,Individual,PROD202630,STORE50483,DIST31966,DEAL41592,BRAND20982,SUPP80386,Distributors,17,21663.27,179.58,2025-03-25 02:04:27,Online
SALE2011374,CUST100980,Organization,PROD203873,STORE50564,DIST30245,DEAL40362,BRAND20906,SUPP80262,BrandStore,26,72616.97,88.4,2024-08-03 14:01:03,Online
SALE2011375,CUST104455,Organization,PROD203451,STORE51721,DIST30214,DEAL41287,BRAND20636,SUPP80347,Projects,38,19442.31,57.9,2025-01-15 07:45:37,Project
SALE2011376,CUST104855,Organization,PROD200447,STORE51348,DIST31149,DEAL40495,BRAND20589,SUPP80182,Retail,27,76053.2,41.86,2023-11-06 05:53:01,Online
SALE2011377,CUST103579,Individual,PROD200920,STORE50326,DIST31233,DEAL40974,BRAND20813,SUPP80552,BrandStore,48,105752.77,113.57,2024-05-22 15:07:17,Project
SALE2011378,CUST100258,Organization,PROD203551,STORE50932,DIST31988,DEAL40993,BRAND20568,SUPP80678,Retail,32,52742.26,170.58,2023-01-07 21:32:22,Project
SALE2011379,CUST104509,Individual,PROD202348,STORE51236,DIST31341,DEAL40521,BRAND20598,SUPP80483,LocalShop,11,2859.61,148.07,2024-12-04 19:26:13,Project
SALE2011380,CUST100755,Organization,PROD202657,STORE50489,DIST31690,DEAL40786,BRAND20957,SUPP80690,Projects,30,3102.55,167.69,2025-05-21 23:02:17,Project
SALE2011381,CUST101103,Organization,PROD204719,STORE50061,DIST31252,DEAL40952,BRAND20405,SUPP80274,BrandStore,39,54290.84,97.62,2024-10-17 09:49:46,Offline
SALE2011382,CUST104698,Individual,PROD201336,STORE50777,DIST30619,DEAL41701,BRAND20766,SUPP80186,Distributors,14,10912.47,12.36,2024-12-26 11:31:34,Online
SALE2011383,CUST103623,Individual,PROD200066,STORE50619,DIST30647,DEAL41762,BRAND20570,SUPP80432,Dealers,44,117361.4,36.94,2025-10-09 12:18:06,Offline
SALE2011384,CUST103930,Individual,PROD201414,STORE51328,DIST30397,DEAL41370,BRAND20018,SUPP80064,Distributors,47,98133.29,133.83,2023-07-27 10:08:54,Offline
SALE2011385,CUST103648,Individual,PROD202943,STORE50084,DIST31800,DEAL40464,BRAND20684,SUPP80419,LocalShop,37,27538.42,1.52,2025-04-10 13:38:18,Project
SALE2011386,CUST102149,Individual,PROD201916,STORE50431,DIST30515,DEAL41751,BRAND20426,SUPP80795,Industrial,11,12470.34,129.36,2025-03-25 14:53:58,Offline
SALE2011387,CUST102819,Individual,PROD201168,STORE50347,DIST31601,DEAL41749,BRAND20340,SUPP80503,Projects,39,90473.73,117.08,2023-12-19 11:23:13,Online
SALE2011388,CUST101037,Organization,PROD202560,STORE50755,DIST30246,DEAL40068,BRAND20041,SUPP80703,Distributors,14,23641.41,163.32,2023-06-14 14:13:05,Project
SALE2011389,CUST104475,Individual,PROD204413,STORE51627,DIST30692,DEAL41220,BRAND20864,SUPP80717,Industrial,12,16868.35,71.42,2023-05-12 06:04:54,Project
SALE2011390,CUST103242,Individual,PROD201566,STORE51931,DIST31187,DEAL40273,BRAND20820,SUPP80833,Industrial,34,58321.4,65.42,2023-02-13 09:02:59,Offline
SALE2011391,CUST100577,Individual,PROD200035,STORE51065,DIST30125,DEAL41965,BRAND20339,SUPP80808,Projects,6,7557.46,87.42,2025-11-13 07:15:16,Online
SALE2011392,CUST101167,Individual,PROD200736,STORE50490,DIST31465,DEAL40425,BRAND20666,SUPP80494,Retail,22,35862.65,154.87,2023-10-11 01:41:00,Offline
SALE2011393,CUST100096,Individual,PROD203693,STORE51110,DIST31663,DEAL40991,BRAND20148,SUPP80733,Industrial,29,77761.5,118.48,2023-08-09 12:29:01,Offline
SALE2011394,CUST103719,Organization,PROD201787,STORE50148,DIST30750,DEAL40237,BRAND20223,SUPP80197,LocalShop,40,69295.62,5.0,2025-02-03 12:35:49,Project
SALE2011395,CUST102750,Organization,PROD201533,STORE50302,DIST31330,DEAL41935,BRAND20117,SUPP80024,Distributors,32,76546.56,117.99,2023-12-12 02:41:52,Project
SALE2011396,CUST101544,Organization,PROD202320,STORE50701,DIST30781,DEAL40343,BRAND20789,SUPP80894,BrandStore,37,58082.11,35.61,2025-04-04 06:03:07,Offline
SALE2011397,CUST103040,Organization,PROD202652,STORE51425,DIST31181,DEAL41158,BRAND20544,SUPP80426,Industrial,27,14880.68,25.29,2024-12-23 17:53:34,Offline
SALE2011398,CUST104556,Individual,PROD200447,STORE50912,DIST30332,DEAL40916,BRAND20818,SUPP80296,BrandStore,24,18300.74,166.4,2023-01-11 14:42:28,Offline
SALE2011399,CUST101630,Organization,PROD200981,STORE51548,DIST31785,DEAL41073,BRAND20641,SUPP80606,Industrial,18,51342.25,101.64,2023-04-12 17:29:53,Offline
SALE2011400,CUST100361,Organization,PROD204785,STORE50960,DIST30258,DEAL40699,BRAND20452,SUPP80773,Distributors,38,99613.07,147.29,2025-07-10 04:56:56,Online
SALE2011401,CUST102096,Organization,PROD204531,STORE51294,DIST30739,DEAL40244,BRAND20873,SUPP80098,Projects,4,8961.08,68.8,2024-12-16 08:38:25,Project
SALE2011402,CUST103654,Individual,PROD200939,STORE50102,DIST30175,DEAL40047,BRAND20203,SUPP80689,LocalShop,40,37802.67,68.73,2024-10-18 02:37:52,Online
SALE2011403,CUST102213,Organization,PROD203646,STORE50875,DIST31039,DEAL41803,BRAND20179,SUPP80401,Retail,36,11805.31,172.19,2025-10-17 10:36:23,Online
SALE2011404,CUST104003,Individual,PROD201294,STORE50435,DIST31791,DEAL41264,BRAND20081,SUPP80370,Industrial,3,8338.5,117.71,2025-10-21 11:41:14,Offline
SALE2011405,CUST103073,Individual,PROD202224,STORE50021,DIST31157,DEAL40913,BRAND20122,SUPP80481,LocalShop,46,72636.24,107.14,2024-08-23 23:53:37,Online
SALE2011406,CUST104465,Organization,PROD201549,STORE51827,DIST31647,DEAL41417,BRAND20765,SUPP80430,LocalShop,28,22750.88,31.08,2024-08-13 14:01:22,Offline
SALE2011407,CUST100417,Individual,PROD203091,STORE50029,DIST31316,DEAL41900,BRAND20882,SUPP80520,BrandStore,49,135327.13,96.88,2023-10-12 06:54:12,Offline
SALE2011408,CUST104925,Organization,PROD203284,STORE51133,DIST31274,DEAL41450,BRAND20279,SUPP80007,BrandStore,14,19479.72,46.36,2024-07-10 00:47:46,Offline
SALE2011409,CUST103258,Individual,PROD200995,STORE51132,DIST30835,DEAL41366,BRAND20703,SUPP80776,LocalShop,3,2606.51,40.88,2025-01-16 04:06:58,Online
SALE2011410,CUST103539,Individual,PROD200258,STORE51379,DIST30437,DEAL41550,BRAND20620,SUPP80332,Projects,18,39538.08,52.31,2025-07-02 13:27:05,Online
SALE2011411,CUST100963,Individual,PROD200438,STORE50607,DIST31260,DEAL41521,BRAND20117,SUPP80075,Retail,4,3863.0,85.84,2025-10-14 08:02:34,Offline
SALE2011412,CUST103434,Organization,PROD202521,STORE51156,DIST30665,DEAL40613,BRAND20307,SUPP80925,Retail,6,9816.07,181.82,2025-04-23 02:48:20,Online
SALE2011413,CUST102171,Organization,PROD204745,STORE50244,DIST30592,DEAL40074,BRAND20856,SUPP80118,BrandStore,24,50232.98,117.77,2025-06-29 03:42:51,Online
SALE2011414,CUST101354,Organization,PROD203331,STORE51370,DIST30467,DEAL40335,BRAND20610,SUPP80679,Retail,25,69952.48,194.94,2024-12-15 15:19:43,Project
SALE2011415,CUST103226,Individual,PROD204772,STORE51648,DIST30847,DEAL41331,BRAND20502,SUPP80339,LocalShop,2,3119.82,155.45,2023-11-12 08:18:58,Project
SALE2011416,CUST103658,Individual,PROD204764,STORE51034,DIST31719,DEAL40429,BRAND20408,SUPP80730,Dealers,18,42185.96,196.27,2025-04-18 11:44:02,Online
SALE2011417,CUST104062,Individual,PROD203548,STORE51731,DIST30060,DEAL41601,BRAND20373,SUPP80801,Industrial,28,60382.86,149.08,2025-04-19 03:00:40,Project
SALE2011418,CUST104669,Organization,PROD200391,STORE50078,DIST30728,DEAL40325,BRAND20734,SUPP80390,Industrial,24,27291.93,167.76,2025-04-13 19:05:17,Offline
SALE2011419,CUST101991,Individual,PROD201697,STORE50962,DIST31558,DEAL40739,BRAND20298,SUPP80083,Industrial,16,41022.59,113.04,2025-04-07 23:10:03,Offline
SALE2011420,CUST103241,Individual,PROD201024,STORE50007,DIST31515,DEAL41033,BRAND20847,SUPP80698,Industrial,39,95521.06,161.25,2023-03-22 01:28:04,Offline
SALE2011421,CUST102794,Organization,PROD204736,STORE51053,DIST31067,DEAL40666,BRAND20081,SUPP80261,Industrial,20,4009.92,143.82,2024-04-29 08:31:57,Online
SALE2011422,CUST102235,Organization,PROD204262,STORE50576,DIST30489,DEAL40127,BRAND20929,SUPP80530,Retail,21,59671.94,74.25,2024-08-03 21:28:13,Offline
SALE2011423,CUST104842,Organization,PROD202293,STORE50659,DIST30587,DEAL40261,BRAND20352,SUPP80098,Retail,49,73532.01,63.43,2024-02-22 22:57:49,Online
SALE2011424,CUST103041,Individual,PROD201311,STORE51925,DIST31108,DEAL41672,BRAND20827,SUPP80579,LocalShop,22,38723.82,75.58,2025-05-04 11:29:41,Project
SALE2011425,CUST100505,Individual,PROD201888,STORE51257,DIST31449,DEAL41069,BRAND20440,SUPP80592,Distributors,42,84744.67,185.74,2023-03-11 11:27:19,Project
SALE2011426,CUST104496,Organization,PROD201550,STORE51326,DIST30703,DEAL41282,BRAND20235,SUPP80338,Retail,5,7874.84,39.55,2023-02-14 23:56:00,Project
SALE2011427,CUST104077,Organization,PROD200131,STORE51360,DIST31852,DEAL41193,BRAND20346,SUPP80958,Dealers,47,91057.38,87.69,2023-03-23 13:17:35,Project
SALE2011428,CUST104109,Organization,PROD204084,STORE51053,DIST30164,DEAL40356,BRAND20200,SUPP80335,Projects,28,68672.37,142.92,2025-12-26 19:11:04,Offline
SALE2011429,CUST104583,Organization,PROD203217,STORE50105,DIST30878,DEAL41180,BRAND20119,SUPP80582,LocalShop,26,6785.36,100.07,2023-12-15 15:51:47,Online
SALE2011430,CUST102334,Individual,PROD202986,STORE51555,DIST31308,DEAL41878,BRAND20431,SUPP80680,LocalShop,40,98112.07,64.36,2024-11-03 02:44:32,Offline
SALE2011431,CUST101759,Individual,PROD201918,STORE50586,DIST30942,DEAL41321,BRAND20710,SUPP80208,BrandStore,38,87378.2,192.83,2025-10-31 04:25:57,Project
SALE2011432,CUST102225,Organization,PROD202791,STORE51406,DIST31472,DEAL41559,BRAND20968,SUPP80073,Industrial,49,92987.87,7.24,2023-07-12 12:07:30,Online
SALE2011433,CUST103314,Individual,PROD203906,STORE50763,DIST30691,DEAL41555,BRAND20717,SUPP80940,LocalShop,10,29627.25,151.33,2024-01-29 20:46:37,Online
SALE2011434,CUST104088,Individual,PROD204204,STORE50853,DIST30004,DEAL41955,BRAND20309,SUPP80749,Industrial,5,5939.13,50.21,2024-05-31 03:26:51,Offline
SALE2011435,CUST103462,Individual,PROD203955,STORE51133,DIST30989,DEAL40811,BRAND20512,SUPP80315,BrandStore,31,64879.14,91.01,2025-06-21 11:47:12,Online
SALE2011436,CUST101395,Organization,PROD200988,STORE50384,DIST30976,DEAL40800,BRAND20737,SUPP80423,Industrial,18,4391.45,35.43,2023-03-12 09:51:48,Offline
SALE2011437,CUST102691,Organization,PROD204956,STORE50226,DIST31802,DEAL40426,BRAND20518,SUPP80486,Industrial,32,45935.05,78.37,2025-11-30 05:11:26,Online
SALE2011438,CUST103886,Organization,PROD204155,STORE50498,DIST30094,DEAL41336,BRAND20895,SUPP80105,BrandStore,50,105736.42,64.17,2024-09-06 05:28:29,Online
SALE2011439,CUST104129,Organization,PROD202129,STORE51389,DIST30703,DEAL41685,BRAND20509,SUPP80938,Retail,24,18559.26,190.94,2025-02-19 05:44:39,Online
SALE2011440,CUST102785,Individual,PROD202172,STORE50117,DIST30444,DEAL41356,BRAND20070,SUPP80964,Industrial,16,23589.32,129.64,2024-10-13 07:44:17,Offline
SALE2011441,CUST104583,Individual,PROD201631,STORE50159,DIST31970,DEAL40068,BRAND20606,SUPP80187,BrandStore,14,18542.38,14.44,2023-09-16 20:18:42,Online
SALE2011442,CUST101317,Individual,PROD201046,STORE50115,DIST30112,DEAL40881,BRAND20277,SUPP80484,Distributors,14,5016.05,27.86,2025-06-06 12:48:42,Project
SALE2011443,CUST103358,Organization,PROD200090,STORE51143,DIST31272,DEAL40395,BRAND20500,SUPP80442,Dealers,10,28043.26,186.19,2023-07-09 00:31:50,Online
SALE2011444,CUST101997,Individual,PROD201579,STORE51640,DIST30828,DEAL40164,BRAND20552,SUPP80034,Industrial,23,40965.55,187.93,2023-06-13 02:04:45,Offline
SALE2011445,CUST102020,Individual,PROD201154,STORE50188,DIST31461,DEAL41018,BRAND20910,SUPP80271,Dealers,14,11616.15,28.9,2024-02-14 02:15:04,Project
SALE2011446,CUST101376,Individual,PROD204156,STORE50975,DIST31898,DEAL41530,BRAND20918,SUPP80411,Projects,13,29702.42,124.54,2024-07-18 11:49:27,Online
SALE2011447,CUST103132,Organization,PROD201545,STORE50236,DIST31570,DEAL40114,BRAND20185,SUPP80390,Retail,47,95012.02,63.83,2023-03-25 16:23:53,Offline
SALE2011448,CUST100808,Organization,PROD202217,STORE50261,DIST30232,DEAL40666,BRAND20699,SUPP80224,Distributors,46,22185.74,132.87,2025-12-20 21:04:11,Online
SALE2011449,CUST102282,Individual,PROD200091,STORE50961,DIST30939,DEAL41028,BRAND20335,SUPP80324,Projects,21,60690.12,181.2,2024-03-11 13:17:34,Offline
SALE2011450,CUST103843,Organization,PROD202792,STORE50556,DIST30715,DEAL40833,BRAND20556,SUPP80927,Projects,2,5977.82,85.71,2023-07-13 08:47:38,Offline
SALE2011451,CUST100232,Organization,PROD200457,STORE51506,DIST31348,DEAL41535,BRAND20770,SUPP80011,Distributors,34,22531.55,150.7,2025-02-06 02:26:44,Offline
SALE2011452,CUST104226,Individual,PROD200380,STORE51023,DIST31045,DEAL41816,BRAND20208,SUPP80151,Distributors,32,76504.06,111.41,2024-08-19 03:00:26,Project
SALE2011453,CUST101769,Organization,PROD202441,STORE51851,DIST30012,DEAL41234,BRAND20739,SUPP80933,Projects,49,104630.7,81.13,2024-03-29 14:01:09,Offline
SALE2011454,CUST100651,Individual,PROD202287,STORE50816,DIST31589,DEAL41710,BRAND20681,SUPP80352,LocalShop,15,3488.08,51.37,2024-01-01 20:43:07,Offline
SALE2011455,CUST103160,Individual,PROD202570,STORE50362,DIST31559,DEAL41962,BRAND20949,SUPP80551,Distributors,22,10236.63,145.4,2025-01-25 20:45:44,Online
SALE2011456,CUST101980,Organization,PROD200506,STORE51035,DIST30494,DEAL40299,BRAND20354,SUPP80563,Retail,3,1813.72,67.69,2024-01-30 22:09:40,Online
SALE2011457,CUST104641,Organization,PROD200826,STORE51168,DIST31529,DEAL40824,BRAND20114,SUPP80963,Industrial,25,32950.37,5.26,2023-02-11 07:42:06,Project
SALE2011458,CUST101024,Organization,PROD200940,STORE50750,DIST31548,DEAL41733,BRAND20394,SUPP80049,Distributors,44,75628.54,199.14,2023-03-15 16:03:05,Offline
SALE2011459,CUST101089,Individual,PROD204054,STORE51149,DIST31642,DEAL40094,BRAND20017,SUPP80260,Retail,20,12787.95,86.01,2023-02-05 22:36:07,Online
SALE2011460,CUST102708,Organization,PROD202743,STORE51572,DIST30996,DEAL41707,BRAND20906,SUPP80918,Dealers,13,30300.32,34.51,2023-02-13 15:20:21,Online
SALE2011461,CUST102806,Organization,PROD200261,STORE51957,DIST31508,DEAL40518,BRAND20945,SUPP80189,Distributors,37,74586.48,36.8,2024-02-28 10:12:27,Offline
SALE2011462,CUST101577,Organization,PROD203637,STORE50418,DIST30334,DEAL40549,BRAND20870,SUPP80236,Retail,45,45572.85,78.71,2025-01-22 13:08:46,Online
SALE2011463,CUST101977,Individual,PROD203995,STORE50902,DIST31174,DEAL40832,BRAND20740,SUPP80584,Distributors,6,9665.36,199.88,2024-06-05 11:16:06,Project
SALE2011464,CUST103925,Organization,PROD204969,STORE51423,DIST31636,DEAL40782,BRAND20606,SUPP80447,Industrial,10,4183.53,135.12,2024-11-09 23:32:20,Offline
SALE2011465,CUST102434,Organization,PROD200363,STORE50322,DIST30152,DEAL40681,BRAND20065,SUPP80349,BrandStore,44,66779.17,64.13,2023-02-27 03:04:17,Offline
SALE2011466,CUST100063,Individual,PROD202515,STORE50426,DIST31217,DEAL41358,BRAND20606,SUPP80588,LocalShop,16,26950.82,132.52,2023-12-13 19:28:07,Offline
SALE2011467,CUST101405,Organization,PROD202333,STORE50567,DIST30968,DEAL40542,BRAND20875,SUPP80237,BrandStore,24,30750.29,124.3,2024-08-29 21:50:30,Online
SALE2011468,CUST103437,Individual,PROD203484,STORE51961,DIST31981,DEAL41726,BRAND20172,SUPP80961,Projects,19,19898.54,56.94,2025-11-19 04:43:08,Online
SALE2011469,CUST104195,Organization,PROD201373,STORE51377,DIST31526,DEAL40567,BRAND20935,SUPP80791,Distributors,38,7772.44,48.06,2024-06-21 16:02:09,Project
SALE2011470,CUST104926,Individual,PROD203781,STORE50063,DIST31956,DEAL41138,BRAND20229,SUPP80261,Distributors,48,90213.03,0.69,2024-09-01 04:30:35,Online
SALE2011471,CUST104598,Organization,PROD204573,STORE50344,DIST30285,DEAL41957,BRAND20985,SUPP80765,Projects,25,36174.08,22.43,2024-07-16 12:23:15,Project
SALE2011472,CUST103499,Individual,PROD204364,STORE51550,DIST31057,DEAL40896,BRAND20381,SUPP80870,Distributors,1,675.4,57.87,2025-07-06 18:10:27,Online
SALE2011473,CUST104305,Individual,PROD201415,STORE51295,DIST31397,DEAL41824,BRAND20349,SUPP80134,Dealers,4,1350.0,162.2,2023-01-16 20:06:18,Offline
SALE2011474,CUST103018,Organization,PROD202771,STORE50022,DIST30521,DEAL41924,BRAND20432,SUPP80341,Dealers,5,8192.99,78.31,2025-02-21 14:26:10,Offline
SALE2011475,CUST103901,Individual,PROD204378,STORE51822,DIST31225,DEAL41178,BRAND20905,SUPP80544,Industrial,14,4749.33,34.82,2025-09-21 03:00:25,Project
SALE2011476,CUST102321,Organization,PROD203678,STORE51164,DIST30133,DEAL41241,BRAND20188,SUPP80793,Distributors,4,10321.13,68.9,2025-07-15 21:54:17,Online
SALE2011477,CUST104505,Individual,PROD201796,STORE51235,DIST31683,DEAL40547,BRAND20425,SUPP80599,Projects,4,853.32,56.62,2023-05-20 20:49:03,Offline
SALE2011478,CUST103179,Organization,PROD204237,STORE50459,DIST30307,DEAL41315,BRAND20037,SUPP80765,BrandStore,7,18857.22,13.37,2023-06-14 04:44:21,Offline
SALE2011479,CUST102520,Individual,PROD200638,STORE50713,DIST31854,DEAL40115,BRAND20981,SUPP80088,Distributors,47,73764.92,103.86,2025-05-15 16:24:08,Offline
SALE2011480,CUST102323,Individual,PROD204215,STORE50239,DIST30377,DEAL41001,BRAND20752,SUPP80587,Retail,36,74931.3,183.4,2023-09-11 09:08:16,Online
SALE2011481,CUST102049,Individual,PROD204832,STORE50721,DIST31870,DEAL40669,BRAND20270,SUPP80447,Distributors,50,28086.88,168.81,2024-12-25 11:38:46,Offline
SALE2011482,CUST104803,Organization,PROD204789,STORE50908,DIST31410,DEAL40591,BRAND20067,SUPP80592,Dealers,41,60619.58,29.38,2024-05-02 20:22:23,Online
SALE2011483,CUST101307,Individual,PROD201372,STORE51747,DIST30948,DEAL40311,BRAND20282,SUPP80626,LocalShop,40,105964.0,28.59,2023-09-08 06:04:28,Project
SALE2011484,CUST103366,Individual,PROD204539,STORE50376,DIST31787,DEAL40798,BRAND20716,SUPP80688,BrandStore,21,17031.66,189.09,2024-05-22 14:59:45,Online
SALE2011485,CUST104452,Organization,PROD200187,STORE51775,DIST30121,DEAL41002,BRAND20667,SUPP80208,Industrial,35,76858.43,10.5,2023-02-01 04:47:43,Online
SALE2011486,CUST103096,Organization,PROD203712,STORE50310,DIST31647,DEAL41109,BRAND20481,SUPP80027,Distributors,50,68966.7,11.51,2024-02-26 14:44:51,Online
SALE2011487,CUST102769,Individual,PROD202384,STORE50121,DIST31270,DEAL40285,BRAND20486,SUPP80095,Retail,37,4592.65,197.68,2024-04-10 19:52:53,Online
SALE2011488,CUST102790,Organization,PROD202460,STORE51776,DIST30604,DEAL41770,BRAND20109,SUPP80742,Retail,3,6780.65,181.24,2023-08-26 10:45:30,Online
SALE2011489,CUST101691,Organization,PROD200832,STORE50734,DIST31466,DEAL41198,BRAND20498,SUPP80892,Projects,31,23875.23,68.38,2023-12-03 04:00:46,Online
SALE2011490,CUST103402,Individual,PROD200707,STORE51137,DIST31115,DEAL40837,BRAND20546,SUPP80866,Retail,42,89891.08,110.31,2024-08-09 14:22:14,Online
SALE2011491,CUST101880,Organization,PROD203901,STORE51014,DIST31150,DEAL41825,BRAND20771,SUPP80206,Industrial,35,56991.68,38.31,2023-05-19 00:45:29,Online
SALE2011492,CUST100416,Individual,PROD200697,STORE50668,DIST31245,DEAL40112,BRAND20290,SUPP80412,Dealers,40,16512.58,162.63,2023-11-13 22:02:30,Online
SALE2011493,CUST100500,Individual,PROD203911,STORE51340,DIST30157,DEAL41192,BRAND20860,SUPP80784,BrandStore,18,43190.1,65.18,2025-11-23 10:31:05,Offline
SALE2011494,CUST100295,Organization,PROD204246,STORE51362,DIST31508,DEAL41936,BRAND20018,SUPP80348,BrandStore,19,27960.99,103.94,2023-03-07 17:33:13,Offline
SALE2011495,CUST100531,Organization,PROD202668,STORE50005,DIST30451,DEAL40746,BRAND20546,SUPP80434,Projects,35,100459.24,171.94,2024-03-24 20:08:21,Offline
SALE2011496,CUST101692,Organization,PROD201948,STORE50424,DIST31713,DEAL41775,BRAND20313,SUPP80235,Retail,12,18119.59,181.57,2024-05-31 09:55:46,Project
SALE2011497,CUST102163,Organization,PROD204884,STORE51445,DIST31611,DEAL40797,BRAND20422,SUPP80655,Retail,34,11315.44,48.82,2024-07-22 15:02:01,Project
SALE2011498,CUST100726,Individual,PROD202842,STORE50806,DIST31895,DEAL41066,BRAND20912,SUPP80285,Dealers,29,65402.04,0.93,2023-02-23 21:57:02,Project
SALE2011499,CUST102908,Individual,PROD202865,STORE50155,DIST31081,DEAL41687,BRAND20513,SUPP80061,Industrial,48,60381.63,4.0,2024-08-07 15:49:07,Offline
SALE2011500,CUST100129,Organization,PROD202922,STORE51909,DIST30247,DEAL41448,BRAND20207,SUPP80476,BrandStore,45,10683.77,88.97,2023-01-24 19:06:11,Online
SALE2011501,CUST102549,Organization,PROD201487,STORE50004,DIST30366,DEAL40482,BRAND20728,SUPP80870,Industrial,24,12982.81,26.97,2024-02-16 16:13:35,Project
SALE2011502,CUST104763,Organization,PROD202734,STORE51702,DIST30778,DEAL40180,BRAND20163,SUPP80667,Projects,41,8196.71,131.25,2025-11-04 23:55:39,Online
SALE2011503,CUST101576,Organization,PROD200537,STORE50901,DIST31963,DEAL40617,BRAND20422,SUPP80792,Distributors,33,28019.97,131.52,2024-07-29 19:10:07,Project
SALE2011504,CUST101987,Organization,PROD203063,STORE51137,DIST30794,DEAL40191,BRAND20469,SUPP80849,BrandStore,6,834.38,21.3,2024-05-09 13:51:14,Project
SALE2011505,CUST100502,Organization,PROD201104,STORE50989,DIST30962,DEAL40637,BRAND20493,SUPP80133,BrandStore,43,91023.96,139.16,2025-03-31 13:34:45,Offline
SALE2011506,CUST103630,Individual,PROD204898,STORE51719,DIST30861,DEAL41057,BRAND20705,SUPP80861,LocalShop,39,19029.77,170.38,2024-07-18 01:57:38,Offline
SALE2011507,CUST100516,Organization,PROD203558,STORE51644,DIST31527,DEAL40976,BRAND20280,SUPP80545,Dealers,44,101733.1,10.92,2023-01-08 00:10:34,Project
SALE2011508,CUST100599,Individual,PROD203753,STORE51512,DIST31102,DEAL40554,BRAND20304,SUPP80651,LocalShop,32,81895.75,78.67,2025-06-03 22:28:50,Offline
SALE2011509,CUST102896,Organization,PROD201066,STORE51952,DIST31504,DEAL40311,BRAND20796,SUPP80793,Dealers,10,14265.01,173.86,2024-09-17 21:52:29,Project
SALE2011510,CUST102283,Individual,PROD203731,STORE51535,DIST30611,DEAL41924,BRAND20251,SUPP80668,Dealers,43,97217.95,80.08,2023-05-29 17:44:49,Online
SALE2011511,CUST101372,Individual,PROD201144,STORE50697,DIST30343,DEAL41518,BRAND20226,SUPP80935,Dealers,27,52537.4,113.51,2025-08-28 01:57:57,Offline
SALE2011512,CUST103666,Individual,PROD200993,STORE50002,DIST30218,DEAL40452,BRAND20653,SUPP80535,Distributors,30,62089.03,82.99,2023-06-20 06:57:28,Offline
SALE2011513,CUST102411,Individual,PROD200942,STORE51756,DIST31157,DEAL40130,BRAND20192,SUPP80051,BrandStore,38,34005.95,25.67,2025-10-18 09:13:20,Project
SALE2011514,CUST104410,Individual,PROD204651,STORE50579,DIST31335,DEAL41215,BRAND20450,SUPP80122,Projects,30,18867.71,16.7,2023-08-29 08:12:08,Project
SALE2011515,CUST104579,Organization,PROD202631,STORE51616,DIST30648,DEAL40915,BRAND20706,SUPP80549,Industrial,7,11548.85,11.44,2024-11-10 11:09:24,Online
SALE2011516,CUST103687,Organization,PROD201315,STORE51375,DIST31274,DEAL41350,BRAND20463,SUPP80497,BrandStore,35,15923.68,99.77,2023-07-29 05:18:02,Offline
SALE2011517,CUST100621,Organization,PROD203152,STORE51513,DIST30909,DEAL41314,BRAND20119,SUPP80440,Distributors,35,11759.04,78.6,2023-04-25 23:23:55,Online
SALE2011518,CUST101135,Organization,PROD201233,STORE50026,DIST30304,DEAL41011,BRAND20261,SUPP80362,Distributors,4,11193.15,46.6,2025-10-22 02:56:32,Project
SALE2011519,CUST103321,Organization,PROD200281,STORE50938,DIST30488,DEAL40503,BRAND20004,SUPP80437,Retail,24,53270.2,36.18,2025-10-02 01:40:47,Project
SALE2011520,CUST103863,Individual,PROD200031,STORE50437,DIST31008,DEAL40661,BRAND20851,SUPP80393,Projects,40,102287.99,49.41,2023-05-26 17:18:28,Online
SALE2011521,CUST103891,Organization,PROD203410,STORE51795,DIST31927,DEAL40330,BRAND20011,SUPP80353,Dealers,22,61673.31,7.92,2023-05-10 18:18:29,Online
SALE2011522,CUST104846,Organization,PROD202439,STORE51033,DIST30827,DEAL40656,BRAND20856,SUPP80548,Distributors,32,91193.71,27.78,2025-12-02 14:51:38,Offline
SALE2011523,CUST103594,Organization,PROD203340,STORE50214,DIST30774,DEAL41910,BRAND20116,SUPP80952,Projects,16,47125.09,102.32,2023-03-26 15:31:25,Online
SALE2011524,CUST104401,Individual,PROD202362,STORE50863,DIST31049,DEAL41753,BRAND20800,SUPP80141,Dealers,29,21385.55,35.3,2023-12-15 17:26:54,Project
SALE2011525,CUST100437,Organization,PROD200371,STORE51907,DIST30754,DEAL41242,BRAND20721,SUPP80887,Projects,1,2419.2,150.45,2023-11-13 01:25:32,Offline
