transaction_id,transaction_time,store_id,customer_id,product_id,brand_id,quantity,unit_price,discount,total_amount,payment_method,created_at
TXN0005251,2025-11-10T11:42:40.704764,STR009,CUST00964,SKU100058,BRD001,3,3174.66,0.05,9523.98,NetBanking,2025-11-11T06:27:23.143956
TXN0005252,2025-09-18T18:52:43.704764,STR030,CUST01235,SKU100021,BRD004,3,8903.28,0.05,26709.84,UPI,2025-11-11T06:27:23.144206
TXN0005253,2025-08-31T11:09:20.704764,STR002,CUST01988,SKU100185,BRD005,6,3604.13,0.15,21624.78,Card,2025-11-11T06:27:23.144502
TXN0005254,2025-07-21T06:01:21.704764,STR045,CUST00736,SKU100070,BRD001,3,14809.86,0.0,44429.58,Credit,2025-11-11T06:27:23.144749
TXN0005255,2025-07-22T09:05:43.704764,STR008,CUST00783,SKU100139,BRD001,3,5772.63,0.0,17317.89,Cash,2025-11-11T06:27:23.144980
TXN0005256,2025-06-04T19:22:25.704764,STR007,CUST01178,SKU100034,BRD001,2,14258.84,0.0,28517.68,Cash,2025-11-11T06:27:23.145241
TXN0005257,2025-08-27T13:10:09.704764,STR038,CUST01889,SKU100082,BRD005,2,9060.93,0.05,18121.86,Cash,2025-11-11T06:27:23.145526
TXN0005258,2025-10-18T15:59:59.704764,STR028,CUST01107,SKU100044,BRD002,1,13000.89,0.05,13000.89,NetBanking,2025-11-11T06:27:23.145766
TXN0005259,2025-09-28T19:13:35.704764,STR019,CUST01501,SKU100194,BRD005,1,9195.97,0.05,9195.97,Credit,2025-11-11T06:27:23.146007
TXN0005260,2025-11-03T02:22:14.704764,STR027,CUST00523,SKU100138,BRD003,3,9624.39,0.1,28873.17,NetBanking,2025-11-11T06:27:23.146265
TXN0005261,2025-08-06T08:53:36.704764,STR033,CUST01382,SKU100143,BRD001,3,7710.1,0.0,23130.3,NetBanking,2025-11-11T06:27:23.146573
TXN0005262,2025-06-25T19:16:25.704764,STR030,CUST00777,SKU100033,BRD001,2,1226.76,0.15,2453.52,Cash,2025-11-11T06:27:23.146912
TXN0005263,2025-08-20T09:33:22.704764,STR034,CUST00552,SKU100003,BRD001,1,11113.91,0.0,11113.91,UPI,2025-11-11T06:27:23.147170
TXN0005264,2025-07-04T12:38:04.704764,STR002,CUST01047,SKU100117,BRD002,1,10330.26,0.15,10330.26,Card,2025-11-11T06:27:23.147451
TXN0005265,2025-10-21T15:57:39.704764,STR043,CUST01142,SKU100113,BRD004,4,13980.62,0.0,55922.48,Cash,2025-11-11T06:27:23.147718
TXN0005266,2025-06-05T12:55:41.704764,STR037,CUST00067,SKU100145,BRD003,7,4630.19,0.0,32411.33,NetBanking,2025-11-11T06:27:23.147953
TXN0005267,2025-09-12T14:31:10.704764,STR037,CUST00268,SKU100075,BRD004,4,10211.96,0.05,40847.84,Cash,2025-11-11T06:27:23.148179
TXN0005268,2025-07-12T16:10:17.704764,STR003,CUST00104,SKU100112,BRD004,1,2837.71,0.0,2837.71,NetBanking,2025-11-11T06:27:23.148431
TXN0005269,2025-10-05T09:01:04.704764,STR047,CUST01565,SKU100147,BRD004,2,8404.81,0.1,16809.62,Credit,2025-11-11T06:27:23.148713
TXN0005270,2025-11-04T19:33:26.704764,STR013,CUST00805,SKU100197,BRD001,3,11026.36,0.0,33079.08,Credit,2025-11-11T06:27:23.148962
TXN0005271,2025-09-13T16:41:31.704764,STR009,CUST01708,SKU100187,BRD003,2,10497.26,0.15,20994.52,Card,2025-11-11T06:27:23.149192
TXN0005272,2025-06-29T00:28:58.704764,STR018,CUST01107,SKU100084,BRD004,2,1279.44,0.1,2558.88,UPI,2025-11-11T06:27:23.149417
TXN0005273,2025-08-08T03:14:20.704764,STR018,CUST00920,SKU100131,BRD004,2,6224.84,0.05,12449.68,Cash,2025-11-11T06:27:23.149681
TXN0005274,2025-06-14T21:29:09.704764,STR008,CUST00459,SKU100130,BRD004,2,6719.96,0.15,13439.92,Credit,2025-11-11T06:27:23.150010
TXN0005275,2025-08-02T22:12:44.704764,STR021,CUST00562,SKU100136,BRD003,4,5186.44,0.0,20745.76,NetBanking,2025-11-11T06:27:23.150276
TXN0005276,2025-06-13T00:20:42.704764,STR046,CUST01753,SKU100048,BRD001,6,8040.99,0.0,48245.94,Cash,2025-11-11T06:27:23.150507
TXN0005277,2025-05-28T01:39:22.704764,STR011,CUST00409,SKU100044,BRD002,4,11632.38,0.15,46529.52,NetBanking,2025-11-11T06:27:23.150817
TXN0005278,2025-10-06T10:57:35.704764,STR010,CUST01775,SKU100176,BRD004,3,3028.31,0.0,9084.93,Cash,2025-11-11T06:27:23.151122
TXN0005279,2025-11-06T13:10:02.704764,STR022,CUST00004,SKU100092,BRD005,2,9757.84,0.1,19515.68,Card,2025-11-11T06:27:23.151353
TXN0005280,2025-06-26T13:29:45.704764,STR001,CUST00125,SKU100195,BRD001,3,4603.54,0.15,13810.62,Cash,2025-11-11T06:27:23.151594
TXN0005281,2025-08-29T18:51:17.704764,STR034,CUST00772,SKU100005,BRD005,4,2762.27,0.0,11049.08,Card,2025-11-11T06:27:23.151897
TXN0005282,2025-10-06T16:42:23.704764,STR046,CUST00826,SKU100075,BRD004,4,10749.43,0.0,42997.72,NetBanking,2025-11-11T06:27:23.152174
TXN0005283,2025-09-07T13:30:07.704764,STR008,CUST01254,SKU100062,BRD002,3,3769.38,0.15,11308.14,Cash,2025-11-11T06:27:23.152408
TXN0005284,2025-08-23T11:55:34.704764,STR034,CUST01171,SKU100001,BRD001,2,5041.21,0.15,10082.42,Credit,2025-11-11T06:27:23.152644
TXN0005285,2025-06-07T19:50:20.704764,STR017,CUST00244,SKU100024,BRD005,4,5521.64,0.05,22086.56,NetBanking,2025-11-11T06:27:23.152912
TXN0005286,2025-05-19T18:18:30.704764,STR038,CUST01956,SKU100001,BRD001,4,5930.83,0.0,23723.32,Cash,2025-11-11T06:27:23.153178
TXN0005287,2025-09-02T12:12:38.704764,STR049,CUST01519,SKU100099,BRD005,3,781.72,0.1,2345.16,Card,2025-11-11T06:27:23.153425
TXN0005288,2025-06-11T05:36:27.704764,STR044,CUST01013,SKU100061,BRD001,3,5215.45,0.15,15646.35,Card,2025-11-11T06:27:23.153652
TXN0005289,2025-10-06T09:11:36.704764,STR038,CUST01379,SKU100117,BRD002,4,12153.25,0.0,48613.0,Credit,2025-11-11T06:27:23.153893
TXN0005290,2025-09-04T08:15:41.704764,STR047,CUST00942,SKU100198,BRD005,2,12157.29,0.1,24314.58,Credit,2025-11-11T06:27:23.154166
TXN0005291,2025-07-29T15:37:13.704764,STR001,CUST01110,SKU100012,BRD003,2,12379.14,0.15,24758.28,UPI,2025-11-11T06:27:23.154414
TXN0005292,2025-08-28T18:32:29.704764,STR006,CUST01931,SKU100077,BRD005,7,11683.42,0.0,81783.94,Credit,2025-11-11T06:27:23.154642
TXN0005293,2025-08-16T11:33:09.704764,STR017,CUST00796,SKU100109,BRD004,3,3435.81,0.1,10307.43,Card,2025-11-11T06:27:23.154886
TXN0005294,2025-05-25T02:33:31.704764,STR002,CUST01887,SKU100011,BRD005,3,798.48,0.0,2395.44,Credit,2025-11-11T06:27:23.155146
TXN0005295,2025-08-23T06:45:45.704764,STR018,CUST01402,SKU100151,BRD005,2,12986.37,0.05,25972.74,Card,2025-11-11T06:27:23.155411
TXN0005296,2025-08-07T15:39:42.704764,STR008,CUST01824,SKU100064,BRD002,3,5672.92,0.0,17018.76,Cash,2025-11-11T06:27:23.155657
TXN0005297,2025-10-24T09:59:24.704764,STR016,CUST01952,SKU100186,BRD001,3,9062.79,0.1,27188.37,NetBanking,2025-11-11T06:27:23.155883
TXN0005298,2025-06-02T22:24:48.704764,STR034,CUST01808,SKU100022,BRD002,4,2396.53,0.05,9586.12,Cash,2025-11-11T06:27:23.156140
TXN0005299,2025-06-02T05:22:58.704764,STR043,CUST01238,SKU100082,BRD005,4,8107.15,0.15,32428.6,Credit,2025-11-11T06:27:23.156404
TXN0005300,2025-07-25T23:53:29.704764,STR045,CUST00531,SKU100166,BRD003,4,12611.89,0.0,50447.56,UPI,2025-11-11T06:27:23.156640
TXN0005301,2025-06-11T17:59:39.704764,STR049,CUST01175,SKU100129,BRD003,2,600.81,0.0,1201.62,UPI,2025-11-11T06:27:23.156903
TXN0005302,2025-05-18T19:08:21.704764,STR013,CUST01303,SKU100039,BRD004,2,10421.38,0.0,20842.76,UPI,2025-11-11T06:27:23.157166
TXN0005303,2025-05-17T14:33:30.704764,STR005,CUST00744,SKU100171,BRD004,1,10324.68,0.0,10324.68,Card,2025-11-11T06:27:23.157449
TXN0005304,2025-10-10T08:36:42.704764,STR016,CUST00569,SKU100083,BRD004,2,5298.02,0.0,10596.04,NetBanking,2025-11-11T06:27:23.157690
TXN0005305,2025-05-21T02:07:56.704764,STR029,CUST00659,SKU100106,BRD004,6,3497.53,0.15,20985.18,NetBanking,2025-11-11T06:27:23.157933
TXN0005306,2025-09-10T04:15:26.704764,STR039,CUST00513,SKU100148,BRD004,2,6620.52,0.15,13241.04,UPI,2025-11-11T06:27:23.158169
TXN0005307,2025-11-04T04:48:59.704764,STR046,CUST00560,SKU100149,BRD002,3,1246.44,0.0,3739.32,NetBanking,2025-11-11T06:27:23.158429
TXN0005308,2025-08-09T00:32:20.704764,STR010,CUST01467,SKU100111,BRD005,3,4466.33,0.05,13398.99,Cash,2025-11-11T06:27:23.158693
TXN0005309,2025-05-26T15:21:57.704764,STR036,CUST00283,SKU100025,BRD002,3,7113.01,0.0,21339.03,UPI,2025-11-11T06:27:23.158944
TXN0005310,2025-10-02T06:38:31.704764,STR002,CUST01660,SKU100165,BRD004,3,1628.28,0.1,4884.84,Card,2025-11-11T06:27:23.159175
TXN0005311,2025-10-11T18:52:26.704764,STR035,CUST01865,SKU100181,BRD003,1,5445.46,0.0,5445.46,Cash,2025-11-11T06:27:23.159432
TXN0005312,2025-08-21T17:13:36.704764,STR010,CUST01886,SKU100177,BRD003,4,9466.74,0.1,37866.96,Card,2025-11-11T06:27:23.159697
TXN0005313,2025-06-27T11:20:40.704764,STR033,CUST00915,SKU100168,BRD002,1,3204.52,0.0,3204.52,Credit,2025-11-11T06:27:23.159944
TXN0005314,2025-07-10T09:13:40.704764,STR001,CUST00306,SKU100197,BRD001,2,10475.04,0.05,20950.08,NetBanking,2025-11-11T06:27:23.160180
TXN0005315,2025-05-21T19:25:09.704764,STR034,CUST00710,SKU100037,BRD004,2,4671.05,0.05,9342.1,Credit,2025-11-11T06:27:23.160434
TXN0005316,2025-08-19T18:05:15.704764,STR017,CUST01411,SKU100018,BRD002,1,7298.07,0.1,7298.07,UPI,2025-11-11T06:27:23.160688
TXN0005317,2025-08-14T01:29:06.704764,STR015,CUST01618,SKU100035,BRD004,4,13051.49,0.1,52205.96,UPI,2025-11-11T06:27:23.160941
TXN0005318,2025-06-21T16:17:08.704764,STR027,CUST00639,SKU100164,BRD001,4,8268.73,0.0,33074.92,Card,2025-11-11T06:27:23.161204
TXN0005319,2025-07-21T03:39:58.704764,STR030,CUST00036,SKU100057,BRD004,2,1783.14,0.0,3566.28,Cash,2025-11-11T06:27:23.161433
TXN0005320,2025-06-01T04:47:25.704764,STR011,CUST01270,SKU100076,BRD002,3,9963.54,0.1,29890.62,Cash,2025-11-11T06:27:23.161680
TXN0005321,2025-09-01T00:18:31.704764,STR009,CUST01130,SKU100198,BRD005,3,12832.7,0.05,38498.1,UPI,2025-11-11T06:27:23.161950
TXN0005322,2025-08-29T20:45:28.704764,STR008,CUST01407,SKU100028,BRD005,5,7160.76,0.1,35803.8,NetBanking,2025-11-11T06:27:23.162188
TXN0005323,2025-09-14T06:44:26.704764,STR012,CUST01611,SKU100018,BRD002,3,7298.07,0.1,21894.21,UPI,2025-11-11T06:27:23.162429
TXN0005324,2025-09-01T21:02:02.704764,STR002,CUST00588,SKU100089,BRD004,4,13364.58,0.0,53458.32,NetBanking,2025-11-11T06:27:23.162680
TXN0005325,2025-11-02T19:15:22.704764,STR003,CUST00125,SKU100030,BRD003,1,1173.53,0.0,1173.53,NetBanking,2025-11-11T06:27:23.162973
TXN0005326,2025-06-17T20:11:44.704764,STR015,CUST00114,SKU100155,BRD003,1,12573.14,0.15,12573.14,UPI,2025-11-11T06:27:23.163208
TXN0005327,2025-08-02T13:43:51.704764,STR002,CUST00111,SKU100110,BRD004,5,1454.59,0.1,7272.95,Cash,2025-11-11T06:27:23.163443
TXN0005328,2025-09-01T07:30:14.704764,STR016,CUST01070,SKU100033,BRD001,3,1371.09,0.05,4113.27,Card,2025-11-11T06:27:23.163697
TXN0005329,2025-06-01T02:20:53.704764,STR002,CUST00184,SKU100118,BRD002,2,3045.01,0.05,6090.02,Card,2025-11-11T06:27:23.163954
TXN0005330,2025-11-06T19:46:18.704764,STR009,CUST01163,SKU100052,BRD001,3,10565.49,0.1,31696.47,NetBanking,2025-11-11T06:27:23.164216
TXN0005331,2025-07-22T09:31:25.704764,STR006,CUST00257,SKU100018,BRD002,7,8108.97,0.0,56762.79,Cash,2025-11-11T06:27:23.164479
TXN0005332,2025-11-06T21:29:44.704764,STR017,CUST01939,SKU100168,BRD002,3,3204.52,0.0,9613.56,Credit,2025-11-11T06:27:23.164717
TXN0005333,2025-07-26T22:38:23.704764,STR001,CUST01020,SKU100184,BRD003,3,11238.21,0.15,33714.63,NetBanking,2025-11-11T06:27:23.164976
TXN0005334,2025-10-08T04:22:26.704764,STR021,CUST00460,SKU100112,BRD004,5,2837.71,0.0,14188.55,UPI,2025-11-11T06:27:23.165236
TXN0005335,2025-07-28T09:56:20.704764,STR047,CUST00095,SKU100080,BRD003,2,2180.1,0.0,4360.2,UPI,2025-11-11T06:27:23.165478
TXN0005336,2025-06-18T18:37:05.704764,STR010,CUST00901,SKU100168,BRD002,5,3204.52,0.0,16022.6,NetBanking,2025-11-11T06:27:23.165717
TXN0005337,2025-10-27T17:40:13.704764,STR041,CUST00615,SKU100057,BRD004,3,1783.14,0.0,5349.42,NetBanking,2025-11-11T06:27:23.165963
TXN0005338,2025-06-05T01:26:33.704764,STR040,CUST00181,SKU100007,BRD001,3,1207.99,0.1,3623.97,UPI,2025-11-11T06:27:23.166223
TXN0005339,2025-05-16T14:20:57.704764,STR024,CUST01023,SKU100061,BRD001,2,5522.24,0.1,11044.48,Card,2025-11-11T06:27:23.166457
TXN0005340,2025-07-14T07:05:42.704764,STR032,CUST01732,SKU100188,BRD001,4,7695.37,0.1,30781.48,Card,2025-11-11T06:27:23.166726
TXN0005341,2025-06-29T21:04:07.704764,STR023,CUST01144,SKU100067,BRD005,2,2416.23,0.05,4832.46,NetBanking,2025-11-11T06:27:23.167014
TXN0005342,2025-08-18T15:28:09.704764,STR027,CUST01096,SKU100022,BRD002,2,2270.39,0.1,4540.78,Card,2025-11-11T06:27:23.167325
TXN0005343,2025-07-15T23:44:44.704764,STR049,CUST00208,SKU100042,BRD002,1,7680.07,0.0,7680.07,Card,2025-11-11T06:27:23.167602
TXN0005344,2025-09-22T00:23:36.704764,STR012,CUST00808,SKU100118,BRD002,4,3205.27,0.0,12821.08,NetBanking,2025-11-11T06:27:23.167860
TXN0005345,2025-08-22T04:22:32.704764,STR026,CUST01736,SKU100001,BRD001,4,5930.83,0.0,23723.32,NetBanking,2025-11-11T06:27:23.168121
TXN0005346,2025-10-19T09:47:12.704764,STR025,CUST01915,SKU100181,BRD003,3,5445.46,0.0,16336.38,UPI,2025-11-11T06:27:23.168392
TXN0005347,2025-10-14T08:18:01.704764,STR026,CUST01952,SKU100179,BRD002,5,14082.58,0.0,70412.9,Card,2025-11-11T06:27:23.168771
TXN0005348,2025-07-07T20:59:51.704764,STR005,CUST01959,SKU100034,BRD001,2,13545.9,0.05,27091.8,Credit,2025-11-11T06:27:23.169034
TXN0005349,2025-11-02T21:36:28.704764,STR027,CUST01746,SKU100114,BRD005,3,12217.75,0.0,36653.25,Credit,2025-11-11T06:27:23.169288
TXN0005350,2025-08-22T10:11:43.704764,STR018,CUST01619,SKU100114,BRD005,3,12217.75,0.0,36653.25,Credit,2025-11-11T06:27:23.169556
TXN0005351,2025-08-15T04:13:00.704764,STR030,CUST01700,SKU100076,BRD002,3,10517.07,0.05,31551.21,Cash,2025-11-11T06:27:23.169828
TXN0005352,2025-06-15T06:26:57.704764,STR038,CUST00124,SKU100170,BRD005,3,9067.95,0.0,27203.85,Card,2025-11-11T06:27:23.170061
TXN0005353,2025-05-18T04:34:09.704764,STR003,CUST00846,SKU100093,BRD003,1,10954.81,0.05,10954.81,Cash,2025-11-11T06:27:23.170310
TXN0005354,2025-07-13T03:58:25.704764,STR033,CUST01159,SKU100131,BRD004,1,5897.21,0.1,5897.21,NetBanking,2025-11-11T06:27:23.170579
TXN0005355,2025-06-12T12:52:54.704764,STR009,CUST00482,SKU100078,BRD001,4,1494.97,0.05,5979.88,UPI,2025-11-11T06:27:23.170839
TXN0005356,2025-10-19T21:13:43.704764,STR014,CUST00630,SKU100070,BRD001,2,14809.86,0.0,29619.72,Cash,2025-11-11T06:27:23.171102
TXN0005357,2025-10-03T06:07:56.704764,STR027,CUST01800,SKU100079,BRD005,2,5412.86,0.05,10825.72,NetBanking,2025-11-11T06:27:23.171360
TXN0005358,2025-06-13T20:30:23.704764,STR008,CUST00309,SKU100141,BRD005,4,13009.94,0.1,52039.76,Cash,2025-11-11T06:27:23.171661
TXN0005359,2025-10-15T19:03:29.704764,STR041,CUST00887,SKU100087,BRD001,4,9971.36,0.1,39885.44,UPI,2025-11-11T06:27:23.171917
TXN0005360,2025-10-05T14:58:21.704764,STR049,CUST00730,SKU100155,BRD003,4,13312.74,0.1,53250.96,Card,2025-11-11T06:27:23.172242
TXN0005361,2025-07-04T03:07:39.704764,STR037,CUST01610,SKU100092,BRD005,4,9757.84,0.1,39031.36,Card,2025-11-11T06:27:23.172504
TXN0005362,2025-07-31T21:03:01.704764,STR043,CUST01416,SKU100005,BRD005,2,2486.04,0.1,4972.08,UPI,2025-11-11T06:27:23.172779
TXN0005363,2025-09-17T02:12:18.704764,STR006,CUST01570,SKU100073,BRD003,2,493.06,0.15,986.12,Cash,2025-11-11T06:27:23.173028
TXN0005364,2025-09-22T11:35:16.704764,STR046,CUST01255,SKU100026,BRD001,1,10696.54,0.1,10696.54,NetBanking,2025-11-11T06:27:23.173276
TXN0005365,2025-06-22T05:51:13.704764,STR035,CUST01128,SKU100199,BRD002,3,13362.75,0.0,40088.25,Cash,2025-11-11T06:27:23.173508
TXN0005366,2025-06-12T18:22:06.704764,STR030,CUST00511,SKU100136,BRD003,5,5186.44,0.0,25932.2,Cash,2025-11-11T06:27:23.173737
TXN0005367,2025-08-06T13:54:05.704764,STR015,CUST00629,SKU100172,BRD005,4,740.52,0.0,2962.08,Card,2025-11-11T06:27:23.174008
TXN0005368,2025-09-23T18:17:18.704764,STR038,CUST01616,SKU100087,BRD001,4,11079.29,0.0,44317.16,UPI,2025-11-11T06:27:23.174262
TXN0005369,2025-11-01T01:36:07.704764,STR033,CUST01652,SKU100129,BRD003,2,600.81,0.0,1201.62,Card,2025-11-11T06:27:23.174512
TXN0005370,2025-05-27T20:19:09.704764,STR034,CUST01059,SKU100186,BRD001,1,8559.3,0.15,8559.3,UPI,2025-11-11T06:27:23.174803
TXN0005371,2025-10-17T21:06:51.704764,STR027,CUST01100,SKU100151,BRD005,4,13669.86,0.0,54679.44,Cash,2025-11-11T06:27:23.175103
TXN0005372,2025-08-01T22:35:57.704764,STR017,CUST01774,SKU100104,BRD002,4,7480.57,0.05,29922.28,Cash,2025-11-11T06:27:23.175360
TXN0005373,2025-10-26T16:33:38.704764,STR007,CUST01673,SKU100089,BRD004,2,11359.89,0.15,22719.78,Cash,2025-11-11T06:27:23.175594
TXN0005374,2025-06-19T13:26:53.704764,STR006,CUST00330,SKU100012,BRD003,4,14563.69,0.0,58254.76,UPI,2025-11-11T06:27:23.175824
TXN0005375,2025-06-22T08:13:25.704764,STR043,CUST01536,SKU100080,BRD003,3,2180.1,0.0,6540.3,UPI,2025-11-11T06:27:23.176078
TXN0005376,2025-10-18T00:43:58.704764,STR047,CUST00382,SKU100022,BRD002,3,2396.53,0.05,7189.59,Card,2025-11-11T06:27:23.176332
TXN0005377,2025-06-07T06:32:14.704764,STR046,CUST00823,SKU100008,BRD003,2,13059.55,0.0,26119.1,Cash,2025-11-11T06:27:23.176578
TXN0005378,2025-09-10T23:19:26.704764,STR048,CUST01948,SKU100080,BRD003,2,1962.09,0.1,3924.18,Credit,2025-11-11T06:27:23.176820
TXN0005379,2025-05-16T01:59:19.704764,STR016,CUST01018,SKU100109,BRD004,8,3817.57,0.0,30540.56,Card,2025-11-11T06:27:23.177069
TXN0005380,2025-09-30T19:44:47.704764,STR047,CUST01315,SKU100026,BRD001,2,10696.54,0.1,21393.08,Credit,2025-11-11T06:27:23.177379
TXN0005381,2025-05-25T12:51:15.704764,STR004,CUST00415,SKU100099,BRD005,2,825.15,0.05,1650.3,Card,2025-11-11T06:27:23.177624
TXN0005382,2025-09-27T23:24:49.704764,STR013,CUST00216,SKU100016,BRD001,1,2685.46,0.15,2685.46,Credit,2025-11-11T06:27:23.177895
TXN0005383,2025-08-30T05:10:40.704764,STR038,CUST01276,SKU100115,BRD004,1,9684.35,0.0,9684.35,Credit,2025-11-11T06:27:23.178130
TXN0005384,2025-05-30T20:07:50.704764,STR006,CUST01654,SKU100013,BRD001,3,11941.9,0.05,35825.7,UPI,2025-11-11T06:27:23.178403
TXN0005385,2025-05-17T20:00:06.704764,STR014,CUST00610,SKU100009,BRD001,5,8755.36,0.05,43776.8,NetBanking,2025-11-11T06:27:23.178676
TXN0005386,2025-07-01T00:12:28.704764,STR007,CUST01537,SKU100030,BRD003,2,1173.53,0.0,2347.06,NetBanking,2025-11-11T06:27:23.178928
TXN0005387,2025-06-03T11:22:11.704764,STR038,CUST01685,SKU100192,BRD003,2,13509.63,0.0,27019.26,NetBanking,2025-11-11T06:27:23.179167
TXN0005388,2025-09-18T22:04:30.704764,STR036,CUST00850,SKU100196,BRD003,2,5563.54,0.0,11127.08,Cash,2025-11-11T06:27:23.179437
TXN0005389,2025-10-07T18:03:03.704764,STR007,CUST01812,SKU100200,BRD004,6,10627.38,0.1,63764.28,NetBanking,2025-11-11T06:27:23.179697
TXN0005390,2025-10-09T22:55:13.704764,STR023,CUST01401,SKU100040,BRD001,3,6538.1,0.05,19614.3,Credit,2025-11-11T06:27:23.179929
TXN0005391,2025-05-25T03:48:00.704764,STR047,CUST01040,SKU100193,BRD005,2,13556.06,0.0,27112.12,UPI,2025-11-11T06:27:23.180156
TXN0005392,2025-09-05T06:00:02.704764,STR042,CUST00584,SKU100026,BRD001,2,10102.29,0.15,20204.58,NetBanking,2025-11-11T06:27:23.180409
TXN0005393,2025-07-18T02:06:26.704764,STR024,CUST01887,SKU100135,BRD005,1,14172.19,0.0,14172.19,Cash,2025-11-11T06:27:23.180685
TXN0005394,2025-06-07T15:56:05.704764,STR005,CUST00422,SKU100161,BRD002,5,5541.22,0.05,27706.1,NetBanking,2025-11-11T06:27:23.180919
TXN0005395,2025-06-27T15:50:25.704764,STR022,CUST01086,SKU100088,BRD001,3,8770.12,0.1,26310.36,Card,2025-11-11T06:27:23.181144
TXN0005396,2025-06-07T10:48:22.704764,STR002,CUST00968,SKU100181,BRD003,5,4900.91,0.1,24504.55,Card,2025-11-11T06:27:23.181370
TXN0005397,2025-08-25T21:22:20.704764,STR044,CUST01777,SKU100143,BRD001,2,6553.58,0.15,13107.16,NetBanking,2025-11-11T06:27:23.181660
TXN0005398,2025-10-06T20:54:14.704764,STR001,CUST00966,SKU100134,BRD002,2,5395.42,0.0,10790.84,Card,2025-11-11T06:27:23.181900
TXN0005399,2025-08-14T03:24:36.704764,STR039,CUST01558,SKU100200,BRD004,2,10036.97,0.15,20073.94,Cash,2025-11-11T06:27:23.182129
TXN0005400,2025-06-28T06:56:35.704764,STR030,CUST00230,SKU100184,BRD003,3,13221.42,0.0,39664.26,NetBanking,2025-11-11T06:27:23.182357
TXN0005401,2025-08-06T03:15:51.704764,STR002,CUST01132,SKU100028,BRD005,3,6762.94,0.15,20288.82,Credit,2025-11-11T06:27:23.182613
TXN0005402,2025-10-13T13:46:41.704764,STR040,CUST00963,SKU100029,BRD003,3,8635.51,0.05,25906.53,Card,2025-11-11T06:27:23.182897
TXN0005403,2025-11-04T19:39:59.704764,STR013,CUST01387,SKU100034,BRD001,4,12832.96,0.1,51331.84,Credit,2025-11-11T06:27:23.183130
TXN0005404,2025-09-06T11:06:03.704764,STR041,CUST00787,SKU100195,BRD001,3,4874.34,0.1,14623.02,UPI,2025-11-11T06:27:23.183362
TXN0005405,2025-08-18T11:55:55.704764,STR050,CUST00248,SKU100124,BRD004,3,2095.75,0.0,6287.25,Credit,2025-11-11T06:27:23.183591
TXN0005406,2025-08-17T11:29:13.704764,STR022,CUST01716,SKU100051,BRD004,4,13103.08,0.1,52412.32,Card,2025-11-11T06:27:23.183866
TXN0005407,2025-08-10T03:31:53.704764,STR027,CUST01147,SKU100011,BRD005,4,798.48,0.0,3193.92,Cash,2025-11-11T06:27:23.184097
TXN0005408,2025-06-19T14:55:20.704764,STR019,CUST01121,SKU100002,BRD002,3,13571.09,0.05,40713.27,Cash,2025-11-11T06:27:23.184339
TXN0005409,2025-10-02T14:55:25.704764,STR046,CUST01125,SKU100173,BRD002,4,7925.35,0.0,31701.4,UPI,2025-11-11T06:27:23.184576
TXN0005410,2025-08-13T15:56:45.704764,STR033,CUST00065,SKU100091,BRD004,3,1899.0,0.15,5697.0,Cash,2025-11-11T06:27:23.184856
TXN0005411,2025-09-18T17:52:56.704764,STR017,CUST01371,SKU100044,BRD002,3,12316.64,0.1,36949.92,UPI,2025-11-11T06:27:23.185160
TXN0005412,2025-10-17T07:16:53.704764,STR050,CUST00277,SKU100050,BRD004,2,2862.35,0.1,5724.7,Card,2025-11-11T06:27:23.185411
TXN0005413,2025-06-20T10:19:03.704764,STR011,CUST01988,SKU100102,BRD002,2,8755.16,0.1,17510.32,Cash,2025-11-11T06:27:23.185703
TXN0005414,2025-09-05T21:07:37.704764,STR003,CUST01617,SKU100101,BRD005,3,955.72,0.0,2867.16,NetBanking,2025-11-11T06:27:23.186065
TXN0005415,2025-09-22T03:42:27.704764,STR049,CUST00784,SKU100155,BRD003,4,14791.93,0.0,59167.72,Credit,2025-11-11T06:27:23.186422
TXN0005416,2025-10-26T17:22:12.704764,STR030,CUST00532,SKU100091,BRD004,3,2010.71,0.1,6032.13,NetBanking,2025-11-11T06:27:23.186666
TXN0005417,2025-08-14T22:52:48.704764,STR002,CUST00797,SKU100171,BRD004,1,8775.98,0.15,8775.98,NetBanking,2025-11-11T06:27:23.186915
TXN0005418,2025-09-24T19:47:04.704764,STR023,CUST00136,SKU100175,BRD002,4,9855.01,0.0,39420.04,NetBanking,2025-11-11T06:27:23.187217
TXN0005419,2025-09-26T06:31:29.704764,STR008,CUST00504,SKU100159,BRD001,3,3945.74,0.0,11837.22,Credit,2025-11-11T06:27:23.187482
TXN0005420,2025-09-27T14:37:29.704764,STR048,CUST01925,SKU100094,BRD005,3,8206.59,0.05,24619.77,Card,2025-11-11T06:27:23.187736
TXN0005421,2025-07-16T18:24:16.704764,STR004,CUST01507,SKU100023,BRD005,3,4025.69,0.15,12077.07,Cash,2025-11-11T06:27:23.188004
TXN0005422,2025-11-04T23:49:22.704764,STR020,CUST01687,SKU100105,BRD002,2,12976.72,0.05,25953.44,Card,2025-11-11T06:27:23.188308
TXN0005423,2025-05-29T09:15:38.704764,STR001,CUST00984,SKU100100,BRD003,5,1961.21,0.05,9806.05,Cash,2025-11-11T06:27:23.188552
